Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,26.2,45.4,12/17/2021 12:14
,,E1,23.4,41.6,
,,B8,21.2,30.8,
,,E8,22,39.7,
SPL1,,B2,1279,330,12/17/2021 12:14
SPL2,,C2,1212,287,12/17/2021 12:14
SPL3,,D2,1211,332,12/17/2021 12:14
SPL4,,E2,2509,525,12/17/2021 12:14
SPL5,,B3,992,265,12/17/2021 12:14
SPL6,,C3,1172,292,12/17/2021 12:14
SPL7,,D3,990,229,12/17/2021 12:14
SPL8,,E3,2451,579,12/17/2021 12:14
SPL9,,B4,1251,361,12/17/2021 12:14
SPL10,,C4,1028,239,12/17/2021 12:14
SPL11,,D4,2677,623,12/17/2021 12:14
SPL12,,E4,1029,267,12/17/2021 12:14
SPL13,,B5,1239,293,12/17/2021 12:14
SPL14,,C5,2625,528,12/17/2021 12:14
SPL15,,D5,1089,266,12/17/2021 12:14
SPL16,,E5,1460,352,12/17/2021 12:14
SPL17,,B6,97,52.7,12/17/2021 12:14
SPL18,,C6,57.1,45.4,12/17/2021 12:14
SPL19,,D6,107,45.8,12/17/2021 12:14
SPL20,,E6,122,42.8,12/17/2021 12:14
SPL21,,B7,66.4,55.7,12/17/2021 12:14
SPL22,,C7,145,32.1,12/17/2021 12:14
SPL23,,D7,84.8,43.2,12/17/2021 12:14
SPL24,,E7,72,30.6,12/17/2021 12:14
