Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,19.9,58.9,12/10/2021 14:47
,,E1,24.1,46,
,,B8,16.8,39.2,
,,E8,21.8,43.3,
SPL1,,B2,78.6,55.6,12/10/2021 14:47
SPL2,,C2,92.7,57.9,12/10/2021 14:47
SPL3,,D2,70.9,41.4,12/10/2021 14:47
SPL4,,E2,70.2,38,12/10/2021 14:47
SPL5,,B3,101,70.7,12/10/2021 14:47
SPL6,,C3,79.7,71.6,12/10/2021 14:47
SPL7,,D3,107,91,12/10/2021 14:47
SPL8,,E3,73.3,54.1,12/10/2021 14:47
SPL9,,B4,88,57.4,12/10/2021 14:47
SPL10,,C4,70.6,55.9,12/10/2021 14:47
SPL11,,D4,94.6,53.8,12/10/2021 14:47
SPL12,,E4,86,45.1,12/10/2021 14:47
SPL13,,B5,117,72.6,12/10/2021 14:47
SPL14,,C5,74.2,43.7,12/10/2021 14:47
SPL15,,D5,73.6,51.1,12/10/2021 14:47
SPL16,,E5,116,72.7,12/10/2021 14:47
SPL17,,B6,81.9,73.2,12/10/2021 14:47
SPL18,,C6,71.7,65,12/10/2021 14:47
SPL19,,D6,100,64,12/10/2021 14:47
SPL20,,E6,122,72.9,12/10/2021 14:47
SPL21,,B7,66.4,67,12/10/2021 14:47
SPL22,,C7,119,75.3,12/10/2021 14:47
SPL23,,D7,74.2,74.7,12/10/2021 14:47
SPL24,,E7,85,47.2,12/10/2021 14:47
