Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,18.2,35.4,12/17/2021 12:09
,,E1,29.3,30.8,
,,B8,11.2,46.2,
,,E8,26.9,33.8,
SPL1,,B2,1000,239,12/17/2021 12:09
SPL2,,C2,1306,314,12/17/2021 12:09
SPL3,,D2,1003,256,12/17/2021 12:09
SPL4,,E2,544,139,12/17/2021 12:09
SPL5,,B3,606,146,12/17/2021 12:09
SPL6,,C3,1085,182,12/17/2021 12:09
SPL7,,D3,797,168,12/17/2021 12:09
SPL8,,E3,770,160,12/17/2021 12:09
SPL9,,B4,1474,351,12/17/2021 12:09
SPL10,,C4,1116,312,12/17/2021 12:09
SPL11,,D4,1304,298,12/17/2021 12:09
SPL12,,E4,1140,244,12/17/2021 12:09
SPL13,,B5,1431,397,12/17/2021 12:09
SPL14,,C5,2511,550,12/17/2021 12:09
SPL15,,D5,2655,621,12/17/2021 12:09
SPL16,,E5,1446,343,12/17/2021 12:09
SPL17,,B6,1229,304,12/17/2021 12:09
SPL18,,C6,1188,280,12/17/2021 12:09
SPL19,,D6,1400,336,12/17/2021 12:09
SPL20,,E6,1033,243,12/17/2021 12:09
SPL21,,B7,2782,594,12/17/2021 12:09
SPL22,,C7,1145,295,12/17/2021 12:09
SPL23,,D7,2520,541,12/17/2021 12:09
SPL24,,E7,1583,381,12/17/2021 12:09
