Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.7,33.3,12/17/2021 12:04
,,E1,21.8,46,
,,B8,20.7,43,
,,E8,19.4,30,
SPL1,,B2,76.2,31.4,12/17/2021 12:04
SPL2,,C2,64.7,48.2,12/17/2021 12:04
SPL3,,D2,64,49.2,12/17/2021 12:04
SPL4,,E2,68.2,43.7,12/17/2021 12:04
SPL5,,B3,95.9,56.2,12/17/2021 12:04
SPL6,,C3,135,55.6,12/17/2021 12:04
SPL7,,D3,110,46.3,12/17/2021 12:04
SPL8,,E3,69.9,47.1,12/17/2021 12:04
SPL9,,B4,1714,304,12/17/2021 12:04
SPL10,,C4,634,136,12/17/2021 12:04
SPL11,,D4,899,183,12/17/2021 12:04
SPL12,,E4,1772,366,12/17/2021 12:04
SPL13,,B5,1290,309,12/17/2021 12:04
SPL14,,C5,24.6,50.7,12/17/2021 12:04
SPL15,,D5,805,172,12/17/2021 12:04
SPL16,,E5,847,217,12/17/2021 12:04
SPL17,,B6,1132,251,12/17/2021 12:04
SPL18,,C6,841,208,12/17/2021 12:04
SPL19,,D6,783,196,12/17/2021 12:04
SPL20,,E6,1070,229,12/17/2021 12:04
SPL21,,B7,1958,458,12/17/2021 12:04
SPL22,,C7,2818,600,12/17/2021 12:04
SPL23,,D7,99.8,65.8,12/17/2021 12:04
SPL24,,E7,1429,304,12/17/2021 12:04
