Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,Blank,B8,24.8,54.2,12/7/2021 15:21
,,E8,26.1,61.8,
,,E1,39.4,54.4,
,,B1,32.6,67.2,
SPL1,,B2,72.2,96.3,12/7/2021 15:21
SPL2,,C2,54.7,58.9,12/7/2021 15:21
SPL3,,D2,59.6,67.9,12/7/2021 15:21
SPL4,,E2,62.2,55.6,12/7/2021 15:21
SPL5,,B3,90.1,47.2,12/7/2021 15:21
SPL6,,C3,53.6,65.9,12/7/2021 15:21
SPL7,,D3,75.2,51.9,12/7/2021 15:21
SPL8,,E3,92,64.9,12/7/2021 15:21
SPL9,,B4,77.9,56.2,12/7/2021 15:21
SPL10,,C4,45,43.4,12/7/2021 15:21
SPL11,,D4,87.7,42.7,12/7/2021 15:21
SPL12,,E4,52.2,57.6,12/7/2021 15:21
SPL13,,B5,82.2,61.6,12/7/2021 15:21
SPL14,,C5,63.8,51.8,12/7/2021 15:21
SPL15,,D5,65.6,59,12/7/2021 15:21
SPL16,,E5,66.2,68.9,12/7/2021 15:21
SPL17,,B6,81.2,52.6,12/7/2021 15:21
SPL18,,C6,70.2,56,12/7/2021 15:21
SPL19,,D6,58.1,44.9,12/7/2021 15:21
SPL20,,E6,64.1,55,12/7/2021 15:21
SPL21,,B7,57.9,66.2,12/7/2021 15:21
SPL22,,C7,49.8,51.8,12/7/2021 15:21
SPL23,,D7,61.7,53.2,12/7/2021 15:21
SPL24,,E7,67.2,51.4,12/7/2021 15:21
