Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,19.1,35.9,12/21/2021 16:11
,,E1,14.9,32.8,
,,B8,22.7,37.6,
,,E8,28.6,53.1,
SPL1,,B2,1706,312,12/21/2021 16:11
SPL2,,C2,988,433,12/21/2021 16:11
SPL3,,D2,800,361,12/21/2021 16:11
SPL4,,E2,524,131,12/21/2021 16:11
SPL5,,B3,722,165,12/21/2021 16:11
SPL6,,C3,2090,361,12/21/2021 16:11
SPL7,,D3,1822,334,12/21/2021 16:11
SPL8,,E3,1242,210,12/21/2021 16:11
SPL9,,B4,8429,1956,12/21/2021 16:11
SPL10,,C4,6763,1539,12/21/2021 16:11
SPL11,,D4,8720,1591,12/21/2021 16:11
SPL12,,E4,5287,1155,12/21/2021 16:11
SPL13,,B5,6617,1429,12/21/2021 16:11
SPL14,,C5,13748,2648,12/21/2021 16:11
SPL15,,D5,15917,3008,12/21/2021 16:11
SPL16,,E5,7518,1633,12/21/2021 16:11
SPL17,,B6,4247,1295,12/21/2021 16:11
SPL18,,C6,7938,1844,12/21/2021 16:11
SPL19,,D6,7445,1697,12/21/2021 16:11
SPL20,,E6,4584,965,12/21/2021 16:11
SPL21,,B7,16835,3062,12/21/2021 16:11
SPL22,,C7,5772,1232,12/21/2021 16:11
SPL23,,D7,14183,2724,12/21/2021 16:11
SPL24,,E7,7801,1576,12/21/2021 16:11
