Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,22.2,38.7,12/21/2021 16:29
,,E1,17.8,35.1,
,,B8,16.6,36.9,
,,E8,17.2,46.9,
SPL1,,B2,6418,1422,12/21/2021 16:29
SPL2,,C2,3980,1250,12/21/2021 16:29
SPL3,,D2,6992,1567,12/21/2021 16:29
SPL4,,E2,5921,1324,12/21/2021 16:29
SPL5,,B3,17437,3374,12/21/2021 16:29
SPL6,,C3,7839,1836,12/21/2021 16:29
SPL7,,D3,13450,2537,12/21/2021 16:29
SPL8,,E3,6112,1781,12/21/2021 16:29
SPL9,,B4,3129,660,12/21/2021 16:29
SPL10,,C4,4899,970,12/21/2021 16:29
SPL11,,D4,4221,725,12/21/2021 16:29
SPL12,,E4,3045,621,12/21/2021 16:29
SPL13,,B5,6061,1384,12/21/2021 16:29
SPL14,,C5,4296,875,12/21/2021 16:29
SPL15,,D5,4667,868,12/21/2021 16:29
SPL16,,E5,6389,1279,12/21/2021 16:29
SPL17,,B6,4471,1292,12/21/2021 16:29
SPL18,,C6,5227,1081,12/21/2021 16:29
SPL19,,D6,4863,988,12/21/2021 16:29
SPL20,,E6,16171,3054,12/21/2021 16:29
SPL21,,B7,8274,1922,12/21/2021 16:29
SPL22,,C7,18510,3362,12/21/2021 16:29
SPL23,,D7,8458,1908,12/21/2021 16:29
SPL24,,E7,6158,1651,12/21/2021 16:29
