Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.2,42.1,12/12/2021 13:20
,,E1,20,49.7,
,,B8,20.7,42.4,
,,E8,22,33.9,
SPL1,,B2,215,100,12/12/2021 13:20
SPL2,,C2,241,96.2,12/12/2021 13:20
SPL3,,D2,227,103,12/12/2021 13:20
SPL4,,E2,191,84,12/12/2021 13:20
SPL5,,B3,189,82.7,12/12/2021 13:20
SPL6,,C3,177,67.3,12/12/2021 13:20
SPL7,,D3,110,65.6,12/12/2021 13:20
SPL8,,E3,159,83.4,12/12/2021 13:20
SPL9,,B4,146,73.8,12/12/2021 13:20
SPL10,,C4,110,58.1,12/12/2021 13:20
SPL11,,D4,170,71.8,12/12/2021 13:20
SPL12,,E4,161,57.8,12/12/2021 13:20
SPL13,,B5,209,75.1,12/12/2021 13:20
SPL14,,C5,236,80.7,12/12/2021 13:20
SPL15,,D5,280,127,12/12/2021 13:20
SPL16,,E5,172,70.1,12/12/2021 13:20
SPL17,,B6,175,96.7,12/12/2021 13:20
SPL18,,C6,134,70.8,12/12/2021 13:20
SPL19,,D6,155,87.4,12/12/2021 13:20
SPL20,,E6,126,70,12/12/2021 13:20
SPL21,,B7,238,91.8,12/12/2021 13:20
SPL22,,C7,159,92.7,12/12/2021 13:20
SPL23,,D7,293,88.7,12/12/2021 13:20
SPL24,,E7,200,90.8,12/12/2021 13:20
