Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,19.4,30.4,12/22/2021 15:07
,,E1,19.1,33.4,
,,B8,16.1,50.7,
,,E8,22.2,39.4,
SPL1,,B2,2069,290,12/22/2021 15:07
SPL2,,C2,933,404,12/22/2021 15:07
SPL3,,D2,719,377,12/22/2021 15:07
SPL4,,E2,531,132,12/22/2021 15:07
SPL5,,B3,731,160,12/22/2021 15:07
SPL6,,C3,2246,350,12/22/2021 15:07
SPL7,,D3,2041,308,12/22/2021 15:07
SPL8,,E3,1333,232,12/22/2021 15:07
SPL9,,B4,12681,3021,12/22/2021 15:07
SPL10,,C4,9967,2347,12/22/2021 15:07
SPL11,,D4,10421,2181,12/22/2021 15:07
SPL12,,E4,7514,1683,12/22/2021 15:07
SPL13,,B5,9464,1905,12/22/2021 15:07
SPL14,,C5,17517,3361,12/22/2021 15:07
SPL15,,D5,21783,4145,12/22/2021 15:07
SPL16,,E5,11185,2069,12/22/2021 15:07
SPL17,,B6,5100,1685,12/22/2021 15:07
SPL18,,C6,12067,2767,12/22/2021 15:07
SPL19,,D6,11030,2436,12/22/2021 15:07
SPL20,,E6,6457,1269,12/22/2021 15:07
SPL21,,B7,19963,3305,12/22/2021 15:07
SPL22,,C7,8280,1781,12/22/2021 15:07
SPL23,,D7,17462,3190,12/22/2021 15:07
SPL24,,E7,9581,1448,12/22/2021 15:07
