Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,18.6,57.3,12/23/2021 11:40
,,E1,18.1,43.1,
,,B8,24.8,34.2,
,,E8,19.9,48.4,
SPL1,,B2,5322,1062,12/23/2021 11:40
SPL2,,C2,9045,1577,12/23/2021 11:40
SPL3,,D2,8631,1459,12/23/2021 11:40
SPL4,,E2,8851,1913,12/23/2021 11:40
SPL5,,B3,9416,1810,12/23/2021 11:40
SPL6,,C3,5155,1090,12/23/2021 11:40
SPL7,,D3,8373,1631,12/23/2021 11:40
SPL8,,E3,10232,2324,12/23/2021 11:40
SPL9,,B4,11925,1872,12/23/2021 11:40
SPL10,,C4,9177,1900,12/23/2021 11:40
SPL11,,D4,28363,4789,12/23/2021 11:40
SPL12,,E4,10525,2237,12/23/2021 11:40
SPL13,,B5,8077,1982,12/23/2021 11:40
SPL14,,C5,24602,4270,12/23/2021 11:40
SPL15,,D5,13536,3033,12/23/2021 11:40
SPL16,,E5,15587,3497,12/23/2021 11:40
SPL17,,B6,88.9,46.6,12/23/2021 11:40
SPL18,,C6,51.4,52.2,12/23/2021 11:40
SPL19,,D6,163,48,12/23/2021 11:40
SPL20,,E6,144,43.6,12/23/2021 11:40
SPL21,,B7,51.9,39.2,12/23/2021 11:40
SPL22,,C7,169,60,12/23/2021 11:40
SPL23,,D7,112,46.6,12/23/2021 11:40
SPL24,,E7,75.3,56.8,12/23/2021 11:40
