Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,23,26.1,12/22/2021 15:39
,,E1,29.1,35,
,,B8,25.3,36.1,
,,E8,27.3,36.9,
SPL1,,B2,7998,1643,12/22/2021 15:39
SPL2,,C2,8086,1746,12/22/2021 15:39
SPL3,,D2,10489,2321,12/22/2021 15:39
SPL4,,E2,12796,2994,12/22/2021 15:39
SPL5,,B3,5547,1807,12/22/2021 15:39
SPL6,,C3,6359,1363,12/22/2021 15:39
SPL7,,D3,21383,3712,12/22/2021 15:39
SPL8,,E3,18512,3424,12/22/2021 15:39
SPL9,,B4,259,102,12/22/2021 15:39
SPL10,,C4,73.8,50.1,12/22/2021 15:39
SPL11,,D4,74.9,36.4,12/22/2021 15:39
SPL12,,E4,186,43,12/22/2021 15:39
SPL13,,B5,63.8,53.1,12/22/2021 15:39
SPL14,,C5,119,41.8,12/22/2021 15:39
SPL15,,D5,117,47.1,12/22/2021 15:39
SPL16,,E5,185,51.2,12/22/2021 15:39
SPL17,,B6,11273,2586,12/22/2021 15:39
SPL18,,C6,11278,2547,12/22/2021 15:39
SPL19,,D6,8437,1939,12/22/2021 15:39
SPL20,,E6,20362,3808,12/22/2021 15:39
SPL21,,B7,6613,1699,12/22/2021 15:39
SPL22,,C7,8486,1814,12/22/2021 15:39
SPL23,,D7,7883,1708,12/22/2021 15:39
SPL24,,E7,17563,3417,12/22/2021 15:39
