Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,28.1,39.9,12/20/2021 15:29
,,E1,21.9,44,
,,B8,19.1,44.6,
,,E8,20.3,32.8,
SPL1,,B2,1589,705,12/20/2021 15:29
SPL2,,C2,3841,830,12/20/2021 15:29
SPL3,,D2,4060,948,12/20/2021 15:29
SPL4,,E2,7974,1545,12/20/2021 15:29
SPL5,,B3,4006,955,12/20/2021 15:29
SPL6,,C3,5010,632,12/20/2021 15:29
SPL7,,D3,3269,756,12/20/2021 15:29
SPL8,,E3,7903,1616,12/20/2021 15:29
SPL9,,B4,1538,937,12/20/2021 15:29
SPL10,,C4,3289,703,12/20/2021 15:29
SPL11,,D4,11922,2392,12/20/2021 15:29
SPL12,,E4,3928,811,12/20/2021 15:29
SPL13,,B5,1611,978,12/20/2021 15:29
SPL14,,C5,9786,2105,12/20/2021 15:29
SPL15,,D5,4382,1058,12/20/2021 15:29
SPL16,,E5,5454,1281,12/20/2021 15:29
SPL17,,B6,97.4,33.9,12/20/2021 15:29
SPL18,,C6,61,56,12/20/2021 15:29
SPL19,,D6,147,55.3,12/20/2021 15:29
SPL20,,E6,139,44.1,12/20/2021 15:29
SPL21,,B7,64.9,48.3,12/20/2021 15:29
SPL22,,C7,164,63.3,12/20/2021 15:29
SPL23,,D7,115,45.9,12/20/2021 15:29
SPL24,,E7,85.8,49.8,12/20/2021 15:29
