Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,16.9,32.9,12/12/2021 13:29
,,E1,20.7,50.6,
,,B8,17.2,51.7,
,,E8,26.2,53,
SPL1,,B2,185,86.2,12/12/2021 13:29
SPL2,,C2,167,90,12/12/2021 13:29
SPL3,,D2,109,70,12/12/2021 13:29
SPL4,,E2,130,66.3,12/12/2021 13:29
SPL5,,B3,266,86.2,12/12/2021 13:29
SPL6,,C3,169,88.2,12/12/2021 13:29
SPL7,,D3,239,93.9,12/12/2021 13:29
SPL8,,E3,182,88.3,12/12/2021 13:29
SPL9,,B4,186,78.7,12/12/2021 13:29
SPL10,,C4,117,71.1,12/12/2021 13:29
SPL11,,D4,173,69.9,12/12/2021 13:29
SPL12,,E4,158,84.7,12/12/2021 13:29
SPL13,,B5,283,109,12/12/2021 13:29
SPL14,,C5,127,73.7,12/12/2021 13:29
SPL15,,D5,127,65.8,12/12/2021 13:29
SPL16,,E5,246,100,12/12/2021 13:29
SPL17,,B6,170,93.4,12/12/2021 13:29
SPL18,,C6,130,66,12/12/2021 13:29
SPL19,,D6,143,67.3,12/12/2021 13:29
SPL20,,E6,281,104,12/12/2021 13:29
SPL21,,B7,129,76.4,12/12/2021 13:29
SPL22,,C7,236,111,12/12/2021 13:29
SPL23,,D7,175,80.4,12/12/2021 13:29
SPL24,,E7,185,99.9,12/12/2021 13:29
