Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,26.8,51.7,12/10/2021 14:33
,,E1,31.2,36.4,
,,B8,14.9,37.4,
,,E8,30.8,50.8,
SPL1,,B2,99,48.9,12/10/2021 14:33
SPL2,,C2,69.7,53.3,12/10/2021 14:33
SPL3,,D2,66.8,48.8,12/10/2021 14:33
SPL4,,E2,98.4,74.7,12/10/2021 14:33
SPL5,,B3,42,40.1,12/10/2021 14:33
SPL6,,C3,83,60.3,12/10/2021 14:33
SPL7,,D3,73.8,73.7,12/10/2021 14:33
SPL8,,E3,122,69.4,12/10/2021 14:33
SPL9,,B4,83.1,63.4,12/10/2021 14:33
SPL10,,C4,76.3,53.6,12/10/2021 14:33
SPL11,,D4,128,83.4,12/10/2021 14:33
SPL12,,E4,75.8,57.8,12/10/2021 14:33
SPL13,,B5,83.9,74,12/10/2021 14:33
SPL14,,C5,105,79.9,12/10/2021 14:33
SPL15,,D5,70.2,48.4,12/10/2021 14:33
SPL16,,E5,94.3,57.9,12/10/2021 14:33
SPL17,,B6,56.6,54.6,12/10/2021 14:33
SPL18,,C6,95.1,53.3,12/10/2021 14:33
SPL19,,D6,56.1,44.8,12/10/2021 14:33
SPL20,,E6,55.9,45.1,12/10/2021 14:33
SPL21,,B7,70.7,52,12/10/2021 14:33
SPL22,,C7,68.6,45,12/10/2021 14:33
SPL23,,D7,52.2,50.1,12/10/2021 14:33
SPL24,,E7,55,48.7,12/10/2021 14:33
