Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,Blank,B8,36.1,37.9,12/7/2021 15:44
,,E8,25.9,52.6,
,,E1,28.1,53.6,
,,B1,27.3,69.6,
SPL1,,B2,68.2,79,12/7/2021 15:44
SPL2,,C2,98.4,54.2,12/7/2021 15:44
SPL3,,D2,96,61.4,12/7/2021 15:44
SPL4,,E2,71.3,71.7,12/7/2021 15:44
SPL5,,B3,94,61.7,12/7/2021 15:44
SPL6,,C3,53.8,49.2,12/7/2021 15:44
SPL7,,D3,90.9,61.4,12/7/2021 15:44
SPL8,,E3,71.4,58.9,12/7/2021 15:44
SPL9,,B4,65.6,37,12/7/2021 15:44
SPL10,,C4,55.8,51.1,12/7/2021 15:44
SPL11,,D4,56,70.4,12/7/2021 15:44
SPL12,,E4,104,87.3,12/7/2021 15:44
SPL13,,B5,65,54.1,12/7/2021 15:44
SPL14,,C5,101,54.9,12/7/2021 15:44
SPL15,,D5,102,62,12/7/2021 15:44
SPL16,,E5,68.3,65.1,12/7/2021 15:44
SPL17,,B6,60.8,72.3,12/7/2021 15:44
SPL18,,C6,83.3,67.9,12/7/2021 15:44
SPL19,,D6,46.9,56.2,12/7/2021 15:44
SPL20,,E6,71.4,65,12/7/2021 15:44
SPL21,,B7,68.8,55,12/7/2021 15:44
SPL22,,C7,60.6,74.6,12/7/2021 15:44
SPL23,,D7,49.8,55.7,12/7/2021 15:44
SPL24,,E7,90.1,77.3,12/7/2021 15:44
