Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,15.3,39,12/13/2021 10:42
,,E1,14,39.6,
,,B8,22.7,37.6,
,,E8,15.4,37.6,
SPL1,,B2,53.3,58.8,12/13/2021 10:42
SPL2,,C2,77.9,48.7,12/13/2021 10:42
SPL3,,D2,57.1,50.1,12/13/2021 10:42
SPL4,,E2,41.7,45.1,12/13/2021 10:42
SPL5,,B3,63.9,40.2,12/13/2021 10:42
SPL6,,C3,77.8,50.8,12/13/2021 10:42
SPL7,,D3,68.2,43.2,12/13/2021 10:42
SPL8,,E3,62.1,65.1,12/13/2021 10:42
SPL9,,B4,288,123,12/13/2021 10:42
SPL10,,C4,216,78.6,12/13/2021 10:42
SPL11,,D4,180,61.4,12/13/2021 10:42
SPL12,,E4,265,101,12/13/2021 10:42
SPL13,,B5,219,73.7,12/13/2021 10:42
SPL14,,C5,14.2,46.8,12/13/2021 10:42
SPL15,,D5,124,62.2,12/13/2021 10:42
SPL16,,E5,109,61.8,12/13/2021 10:42
SPL17,,B6,199,88.9,12/13/2021 10:42
SPL18,,C6,132,75.1,12/13/2021 10:42
SPL19,,D6,203,87,12/13/2021 10:42
SPL20,,E6,127,62.9,12/13/2021 10:42
SPL21,,B7,328,112,12/13/2021 10:42
SPL22,,C7,536,129,12/13/2021 10:42
SPL23,,D7,39.9,47.6,12/13/2021 10:42
SPL24,,E7,194,69.8,12/13/2021 10:42
