Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,17.3,37.6,12/14/2021 13:46
,,E1,24.2,39.9,
,,B8,28.1,43.8,
,,E8,19,38.1,
SPL1,,B2,70.6,56.4,12/14/2021 13:46
SPL2,,C2,89.1,65,12/14/2021 13:46
SPL3,,D2,70.1,43.2,12/14/2021 13:46
SPL4,,E2,45.9,52.3,12/14/2021 13:46
SPL5,,B3,64.3,47.3,12/14/2021 13:46
SPL6,,C3,63.1,46.8,12/14/2021 13:46
SPL7,,D3,62.9,47.8,12/14/2021 13:46
SPL8,,E3,82.4,44.9,12/14/2021 13:46
SPL9,,B4,406,140,12/14/2021 13:46
SPL10,,C4,370,128,12/14/2021 13:46
SPL11,,D4,293,93.9,12/14/2021 13:46
SPL12,,E4,411,136,12/14/2021 13:46
SPL13,,B5,353,162,12/14/2021 13:46
SPL14,,C5,28.2,34.9,12/14/2021 13:46
SPL15,,D5,146,80.4,12/14/2021 13:46
SPL16,,E5,157,52.7,12/14/2021 13:46
SPL17,,B6,314,91.8,12/14/2021 13:46
SPL18,,C6,278,92.9,12/14/2021 13:46
SPL19,,D6,334,142,12/14/2021 13:46
SPL20,,E6,178,72.4,12/14/2021 13:46
SPL21,,B7,478,170,12/14/2021 13:46
SPL22,,C7,828,228,12/14/2021 13:46
SPL23,,D7,41.6,44.8,12/14/2021 13:46
SPL24,,E7,318,111,12/14/2021 13:46
