Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,27.6,41,12/20/2021 15:47
,,E1,31.8,41.1,
,,B8,18.9,31.2,
,,E8,22.8,47.2,
SPL1,,B2,4601,926,12/20/2021 15:47
SPL2,,C2,11099,2478,12/20/2021 15:47
SPL3,,D2,4105,921,12/20/2021 15:47
SPL4,,E2,4731,1188,12/20/2021 15:47
SPL5,,B3,12659,2575,12/20/2021 15:47
SPL6,,C3,4956,1218,12/20/2021 15:47
SPL7,,D3,4051,913,12/20/2021 15:47
SPL8,,E3,4561,995,12/20/2021 15:47
SPL9,,B4,2294,913,12/20/2021 15:47
SPL10,,C4,3399,757,12/20/2021 15:47
SPL11,,D4,4515,1061,12/20/2021 15:47
SPL12,,E4,10019,2132,12/20/2021 15:47
SPL13,,B5,11334,2235,12/20/2021 15:47
SPL14,,C5,3231,646,12/20/2021 15:47
SPL15,,D5,3399,714,12/20/2021 15:47
SPL16,,E5,4982,1204,12/20/2021 15:47
SPL17,,B6,3691,828,12/20/2021 15:47
SPL18,,C6,3454,631,12/20/2021 15:47
SPL19,,D6,4500,1003,12/20/2021 15:47
SPL20,,E6,2706,644,12/20/2021 15:47
SPL21,,B7,8898,1680,12/20/2021 15:47
SPL22,,C7,4870,1094,12/20/2021 15:47
SPL23,,D7,3518,745,12/20/2021 15:47
SPL24,,E7,8414,1526,12/20/2021 15:47
