Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,15.3,46,12/12/2021 12:57
,,E1,17.2,43,
,,B8,25.6,45.3,
,,E8,22.2,27.6,
SPL1,,B2,188,92.8,12/12/2021 12:57
SPL2,,C2,156,65.8,12/12/2021 12:57
SPL3,,D2,95.4,62.9,12/12/2021 12:57
SPL4,,E2,114,78.2,12/12/2021 12:57
SPL5,,B3,195,84.1,12/12/2021 12:57
SPL6,,C3,102,54.9,12/12/2021 12:57
SPL7,,D3,225,99.4,12/12/2021 12:57
SPL8,,E3,233,100,12/12/2021 12:57
SPL9,,B4,181,77.7,12/12/2021 12:57
SPL10,,C4,262,81.9,12/12/2021 12:57
SPL11,,D4,190,107,12/12/2021 12:57
SPL12,,E4,113,73.6,12/12/2021 12:57
SPL13,,B5,309,120,12/12/2021 12:57
SPL14,,C5,119,66.4,12/12/2021 12:57
SPL15,,D5,152,92.1,12/12/2021 12:57
SPL16,,E5,130,59.2,12/12/2021 12:57
SPL17,,B6,123,72.1,12/12/2021 12:57
SPL18,,C6,139,74.2,12/12/2021 12:57
SPL19,,D6,159,71,12/12/2021 12:57
SPL20,,E6,186,76.6,12/12/2021 12:57
SPL21,,B7,197,76,12/12/2021 12:57
SPL22,,C7,152,62.6,12/12/2021 12:57
SPL23,,D7,149,79.2,12/12/2021 12:57
SPL24,,E7,244,104,12/12/2021 12:57
