Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,12.2,38.1,12/17/2021 12:46
,,E1,15.1,43.2,
,,B8,19.1,31.7,
,,E8,19.2,40.4,
SPL1,,B2,1724,387,12/17/2021 12:46
SPL2,,C2,1089,259,12/17/2021 12:46
SPL3,,D2,1194,280,12/17/2021 12:46
SPL4,,E2,1360,354,12/17/2021 12:46
SPL5,,B3,1186,249,12/17/2021 12:46
SPL6,,C3,1001,251,12/17/2021 12:46
SPL7,,D3,2518,574,12/17/2021 12:46
SPL8,,E3,2688,566,12/17/2021 12:46
SPL9,,B4,82.2,51.4,12/17/2021 12:46
SPL10,,C4,70.4,65.3,12/17/2021 12:46
SPL11,,D4,51.2,37,12/17/2021 12:46
SPL12,,E4,136,35.2,12/17/2021 12:46
SPL13,,B5,72.4,41.8,12/17/2021 12:46
SPL14,,C5,136,41.3,12/17/2021 12:46
SPL15,,D5,139,42.2,12/17/2021 12:46
SPL16,,E5,140,62.2,12/17/2021 12:46
SPL17,,B6,1226,338,12/17/2021 12:46
SPL18,,C6,1389,326,12/17/2021 12:46
SPL19,,D6,1250,331,12/17/2021 12:46
SPL20,,E6,2821,584,12/17/2021 12:46
SPL21,,B7,934,262,12/17/2021 12:46
SPL22,,C7,1179,266,12/17/2021 12:46
SPL23,,D7,1230,320,12/17/2021 12:46
SPL24,,E7,2538,623,12/17/2021 12:46
