Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,21.9,41.9,12/17/2021 12:19
,,E1,27.1,37.7,
,,B8,17.3,42.3,
,,E8,20.9,35.6,
SPL1,,B2,2151,491,12/17/2021 12:19
SPL2,,C2,1173,268,12/17/2021 12:19
SPL3,,D2,1157,274,12/17/2021 12:19
SPL4,,E2,1075,295,12/17/2021 12:19
SPL5,,B3,1286,274,12/17/2021 12:19
SPL6,,C3,1150,319,12/17/2021 12:19
SPL7,,D3,2534,598,12/17/2021 12:19
SPL8,,E3,1461,346,12/17/2021 12:19
SPL9,,B4,967,216,12/17/2021 12:19
SPL10,,C4,838,175,12/17/2021 12:19
SPL11,,D4,493,138,12/17/2021 12:19
SPL12,,E4,1056,269,12/17/2021 12:19
SPL13,,B5,964,258,12/17/2021 12:19
SPL14,,C5,938,190,12/17/2021 12:19
SPL15,,D5,893,172,12/17/2021 12:19
SPL16,,E5,589,154,12/17/2021 12:19
SPL17,,B6,1308,289,12/17/2021 12:19
SPL18,,C6,1776,363,12/17/2021 12:19
SPL19,,D6,1073,252,12/17/2021 12:19
SPL20,,E6,1166,294,12/17/2021 12:19
SPL21,,B7,2162,438,12/17/2021 12:19
SPL22,,C7,892,230,12/17/2021 12:19
SPL23,,D7,1038,209,12/17/2021 12:19
SPL24,,E7,1126,264,12/17/2021 12:19
