Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,16.4,43.2,12/13/2021 11:14
,,E1,17.4,39.4,
,,B8,19,40.2,
,,E8,36.9,42.7,
SPL1,,B2,200,81,12/13/2021 11:14
SPL2,,C2,368,133,12/13/2021 11:14
SPL3,,D2,226,93,12/13/2021 11:14
SPL4,,E2,192,92.4,12/13/2021 11:14
SPL5,,B3,402,129,12/13/2021 11:14
SPL6,,C3,153,71.1,12/13/2021 11:14
SPL7,,D3,242,99.8,12/13/2021 11:14
SPL8,,E3,196,80.9,12/13/2021 11:14
SPL9,,B4,323,113,12/13/2021 11:14
SPL10,,C4,164,49.3,12/13/2021 11:14
SPL11,,D4,117,85.8,12/13/2021 11:14
SPL12,,E4,292,115,12/13/2021 11:14
SPL13,,B5,326,120,12/13/2021 11:14
SPL14,,C5,190,73.6,12/13/2021 11:14
SPL15,,D5,235,98,12/13/2021 11:14
SPL16,,E5,200,76.8,12/13/2021 11:14
SPL17,,B6,185,86.6,12/13/2021 11:14
SPL18,,C6,254,93.6,12/13/2021 11:14
SPL19,,D6,185,76.8,12/13/2021 11:14
SPL20,,E6,213,98,12/13/2021 11:14
SPL21,,B7,318,120,12/13/2021 11:14
SPL22,,C7,166,73.1,12/13/2021 11:14
SPL23,,D7,174,78.4,12/13/2021 11:14
SPL24,,E7,270,127,12/13/2021 11:14
