Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,19.1,32.8,12/18/2021 10:42
,,E1,22.7,44.4,
,,B8,19.9,35.2,
,,E8,20.9,29.2,
SPL1,,B2,3451,666,12/18/2021 10:42
SPL2,,C2,1394,348,12/18/2021 10:42
SPL3,,D2,1573,386,12/18/2021 10:42
SPL4,,E2,1668,391,12/18/2021 10:42
SPL5,,B3,934,276,12/18/2021 10:42
SPL6,,C3,1720,393,12/18/2021 10:42
SPL7,,D3,3594,698,12/18/2021 10:42
SPL8,,E3,1536,402,12/18/2021 10:42
SPL9,,B4,1275,232,12/18/2021 10:42
SPL10,,C4,1097,195,12/18/2021 10:42
SPL11,,D4,526,120,12/18/2021 10:42
SPL12,,E4,1005,274,12/18/2021 10:42
SPL13,,B5,1001,304,12/18/2021 10:42
SPL14,,C5,1213,212,12/18/2021 10:42
SPL15,,D5,1016,221,12/18/2021 10:42
SPL16,,E5,577,121,12/18/2021 10:42
SPL17,,B6,1768,319,12/18/2021 10:42
SPL18,,C6,2245,464,12/18/2021 10:42
SPL19,,D6,1384,222,12/18/2021 10:42
SPL20,,E6,1486,317,12/18/2021 10:42
SPL21,,B7,2309,528,12/18/2021 10:42
SPL22,,C7,771,176,12/18/2021 10:42
SPL23,,D7,943,203,12/18/2021 10:42
SPL24,,E7,1544,319,12/18/2021 10:42
