Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,11.7,35.1,12/20/2021 15:19
,,E1,27.4,46.7,
,,B8,19.1,27.8,
,,E8,17.6,42.8,
SPL1,,B2,66.6,49.3,12/20/2021 15:19
SPL2,,C2,43,44.8,12/20/2021 15:19
SPL3,,D2,146,59.8,12/20/2021 15:19
SPL4,,E2,81.8,49.6,12/20/2021 15:19
SPL5,,B3,113,51.9,12/20/2021 15:19
SPL6,,C3,126,45,12/20/2021 15:19
SPL7,,D3,124,44.8,12/20/2021 15:19
SPL8,,E3,35.8,48,12/20/2021 15:19
SPL9,,B4,2091,575,12/20/2021 15:19
SPL10,,C4,996,228,12/20/2021 15:19
SPL11,,D4,1950,361,12/20/2021 15:19
SPL12,,E4,2811,582,12/20/2021 15:19
SPL13,,B5,2573,475,12/20/2021 15:19
SPL14,,C5,27.4,32.2,12/20/2021 15:19
SPL15,,D5,2102,350,12/20/2021 15:19
SPL16,,E5,1999,371,12/20/2021 15:19
SPL17,,B6,3975,823,12/20/2021 15:19
SPL18,,C6,1939,466,12/20/2021 15:19
SPL19,,D6,2548,552,12/20/2021 15:19
SPL20,,E6,3423,751,12/20/2021 15:19
SPL21,,B7,5969,1207,12/20/2021 15:19
SPL22,,C7,4599,986,12/20/2021 15:19
SPL23,,D7,381,109,12/20/2021 15:19
SPL24,,E7,3697,689,12/20/2021 15:19
