Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,23.1,60.7,12/10/2021 14:56
,,E1,21.1,42.8,
,,B8,33.9,54.7,
,,E8,9,51.6,
SPL1,,B2,83.1,76.9,12/10/2021 14:56
SPL2,,C2,76.9,53.6,12/10/2021 14:56
SPL3,,D2,59.7,48.9,12/10/2021 14:56
SPL4,,E2,67.2,54.2,12/10/2021 14:56
SPL5,,B3,99.9,68.9,12/10/2021 14:56
SPL6,,C3,75.6,43.2,12/10/2021 14:56
SPL7,,D3,91.7,50.8,12/10/2021 14:56
SPL8,,E3,122,59.7,12/10/2021 14:56
SPL9,,B4,78.7,65,12/10/2021 14:56
SPL10,,C4,113,70.7,12/10/2021 14:56
SPL11,,D4,98,81.2,12/10/2021 14:56
SPL12,,E4,56.3,58,12/10/2021 14:56
SPL13,,B5,150,83.2,12/10/2021 14:56
SPL14,,C5,72.3,68.6,12/10/2021 14:56
SPL15,,D5,80.8,54.6,12/10/2021 14:56
SPL16,,E5,69.2,63.7,12/10/2021 14:56
SPL17,,B6,70,54.9,12/10/2021 14:56
SPL18,,C6,73.2,53,12/10/2021 14:56
SPL19,,D6,78,57.4,12/10/2021 14:56
SPL20,,E6,78.7,48.2,12/10/2021 14:56
SPL21,,B7,93.7,70.6,12/10/2021 14:56
SPL22,,C7,97.8,69.3,12/10/2021 14:56
SPL23,,D7,99.3,46.6,12/10/2021 14:56
SPL24,,E7,103,70.6,12/10/2021 14:56
