Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,24.4,34.3,12/12/2021 13:15
,,E1,18.3,48.2,
,,B8,17.9,35.1,
,,E8,21.6,55.2,
SPL1,,B2,144,66.1,12/12/2021 13:15
SPL2,,C2,264,109,12/12/2021 13:15
SPL3,,D2,176,76.1,12/12/2021 13:15
SPL4,,E2,163,72.7,12/12/2021 13:15
SPL5,,B3,271,107,12/12/2021 13:15
SPL6,,C3,109,40,12/12/2021 13:15
SPL7,,D3,166,72.8,12/12/2021 13:15
SPL8,,E3,152,60.3,12/12/2021 13:15
SPL9,,B4,182,93.8,12/12/2021 13:15
SPL10,,C4,123,61.1,12/12/2021 13:15
SPL11,,D4,85.7,53.8,12/12/2021 13:15
SPL12,,E4,184,96,12/12/2021 13:15
SPL13,,B5,240,110,12/12/2021 13:15
SPL14,,C5,117,45,12/12/2021 13:15
SPL15,,D5,158,82,12/12/2021 13:15
SPL16,,E5,123,86.4,12/12/2021 13:15
SPL17,,B6,152,64.2,12/12/2021 13:15
SPL18,,C6,188,90.6,12/12/2021 13:15
SPL19,,D6,145,76.2,12/12/2021 13:15
SPL20,,E6,177,60.3,12/12/2021 13:15
SPL21,,B7,236,76.7,12/12/2021 13:15
SPL22,,C7,90.4,57.9,12/12/2021 13:15
SPL23,,D7,158,71.8,12/12/2021 13:15
SPL24,,E7,206,96,12/12/2021 13:15
