Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,31.9,41.1,12/12/2021 13:10
,,E1,16.2,31.9,
,,B8,20.8,40.9,
,,E8,20.3,36.4,
SPL1,,B2,166,104,12/12/2021 13:10
SPL2,,C2,136,76.9,12/12/2021 13:10
SPL3,,D2,102,55.9,12/12/2021 13:10
SPL4,,E2,138,67,12/12/2021 13:10
SPL5,,B3,194,69.8,12/12/2021 13:10
SPL6,,C3,138,83.1,12/12/2021 13:10
SPL7,,D3,276,107,12/12/2021 13:10
SPL8,,E3,229,84,12/12/2021 13:10
SPL9,,B4,86.3,52.2,12/12/2021 13:10
SPL10,,C4,82.4,63.4,12/12/2021 13:10
SPL11,,D4,38.9,39.4,12/12/2021 13:10
SPL12,,E4,82.9,52.4,12/12/2021 13:10
SPL13,,B5,104,64.7,12/12/2021 13:10
SPL14,,C5,57.1,47.7,12/12/2021 13:10
SPL15,,D5,69.9,41,12/12/2021 13:10
SPL16,,E5,65.7,47.6,12/12/2021 13:10
SPL17,,B6,123,81.1,12/12/2021 13:10
SPL18,,C6,160,81.2,12/12/2021 13:10
SPL19,,D6,187,82.3,12/12/2021 13:10
SPL20,,E6,220,94.1,12/12/2021 13:10
SPL21,,B7,200,92.7,12/12/2021 13:10
SPL22,,C7,145,70.6,12/12/2021 13:10
SPL23,,D7,127,74.2,12/12/2021 13:10
SPL24,,E7,219,96.1,12/12/2021 13:10
