Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,23.3,36.2,12/21/2021 16:06
,,E1,24.2,47.1,
,,B8,19.3,32.9,
,,E8,15.6,36.9,
SPL1,,B2,90.4,36,12/21/2021 16:06
SPL2,,C2,42.8,37.6,12/21/2021 16:06
SPL3,,D2,201,58,12/21/2021 16:06
SPL4,,E2,59.9,29.3,12/21/2021 16:06
SPL5,,B3,107,43.7,12/21/2021 16:06
SPL6,,C3,147,36,12/21/2021 16:06
SPL7,,D3,129,37.2,12/21/2021 16:06
SPL8,,E3,61.2,44.1,12/21/2021 16:06
SPL9,,B4,1901,570,12/21/2021 16:06
SPL10,,C4,961,242,12/21/2021 16:06
SPL11,,D4,2325,398,12/21/2021 16:06
SPL12,,E4,2939,706,12/21/2021 16:06
SPL13,,B5,3106,483,12/21/2021 16:06
SPL14,,C5,27.3,43.2,12/21/2021 16:06
SPL15,,D5,2601,442,12/21/2021 16:06
SPL16,,E5,2575,504,12/21/2021 16:06
SPL17,,B6,5012,947,12/21/2021 16:06
SPL18,,C6,2857,580,12/21/2021 16:06
SPL19,,D6,2885,607,12/21/2021 16:06
SPL20,,E6,4462,821,12/21/2021 16:06
SPL21,,B7,6242,1237,12/21/2021 16:06
SPL22,,C7,4602,1000,12/21/2021 16:06
SPL23,,D7,595,143,12/21/2021 16:06
SPL24,,E7,4585,879,12/21/2021 16:06
