Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,21.4,42.1,12/14/2021 13:51
,,E1,23.4,41.7,
,,B8,28.9,41.8,
,,E8,15.7,35.7,
SPL1,,B2,483,128,12/14/2021 13:51
SPL2,,C2,513,167,12/14/2021 13:51
SPL3,,D2,613,186,12/14/2021 13:51
SPL4,,E2,410,124,12/14/2021 13:51
SPL5,,B3,412,152,12/14/2021 13:51
SPL6,,C3,262,104,12/14/2021 13:51
SPL7,,D3,232,93.2,12/14/2021 13:51
SPL8,,E3,350,123,12/14/2021 13:51
SPL9,,B4,422,123,12/14/2021 13:51
SPL10,,C4,276,110,12/14/2021 13:51
SPL11,,D4,477,132,12/14/2021 13:51
SPL12,,E4,303,116,12/14/2021 13:51
SPL13,,B5,458,156,12/14/2021 13:51
SPL14,,C5,658,206,12/14/2021 13:51
SPL15,,D5,688,210,12/14/2021 13:51
SPL16,,E5,449,114,12/14/2021 13:51
SPL17,,B6,373,131,12/14/2021 13:51
SPL18,,C6,245,80.9,12/14/2021 13:51
SPL19,,D6,382,113,12/14/2021 13:51
SPL20,,E6,237,99.4,12/14/2021 13:51
SPL21,,B7,663,222,12/14/2021 13:51
SPL22,,C7,319,99,12/14/2021 13:51
SPL23,,D7,551,175,12/14/2021 13:51
SPL24,,E7,464,139,12/14/2021 13:51
