Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,16.7,33,12/9/2021 15:26
,,E1,29.1,32.4,
,,B8,15.2,50.1,
,,E8,17.3,43.9,
SPL1,,B2,72.3,55.3,12/9/2021 15:26
SPL2,,C2,64.2,53.9,12/9/2021 15:26
SPL3,,D2,63.7,64.2,12/9/2021 15:26
SPL4,,E2,49.3,64.6,12/9/2021 15:26
SPL5,,B3,97.8,55.3,12/9/2021 15:26
SPL6,,C3,71.2,60.6,12/9/2021 15:26
SPL7,,D3,59,52.8,12/9/2021 15:26
SPL8,,E3,70.1,43.2,12/9/2021 15:26
SPL9,,B4,64.9,48.1,12/9/2021 15:26
SPL10,,C4,68,47.9,12/9/2021 15:26
SPL11,,D4,90.1,70.1,12/9/2021 15:26
SPL12,,E4,70,45.1,12/9/2021 15:26
SPL13,,B5,69.1,36.7,12/9/2021 15:26
SPL14,,C5,57.6,48.8,12/9/2021 15:26
SPL15,,D5,62.1,47.2,12/9/2021 15:26
SPL16,,E5,65.2,54.1,12/9/2021 15:26
SPL17,,B6,103,61.4,12/9/2021 15:26
SPL18,,C6,81,68.8,12/9/2021 15:26
SPL19,,D6,60.6,63.2,12/9/2021 15:26
SPL20,,E6,80.8,60.1,12/9/2021 15:26
SPL21,,B7,63.1,49.8,12/9/2021 15:26
SPL22,,C7,73.8,61.4,12/9/2021 15:26
SPL23,,D7,63.7,48.4,12/9/2021 15:26
SPL24,,E7,59.3,62.8,12/9/2021 15:26
