Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,26,30.8,12/18/2021 10:46
,,E1,19.7,43.3,
,,B8,22.3,38.8,
,,E8,21.9,34.7,
SPL1,,B2,793,202,12/18/2021 10:46
SPL2,,C2,1335,254,12/18/2021 10:46
SPL3,,D2,788,214,12/18/2021 10:46
SPL4,,E2,1352,288,12/18/2021 10:46
SPL5,,B3,2468,502,12/18/2021 10:46
SPL6,,C3,1468,276,12/18/2021 10:46
SPL7,,D3,1389,321,12/18/2021 10:46
SPL8,,E3,1719,383,12/18/2021 10:46
SPL9,,B4,1499,389,12/18/2021 10:46
SPL10,,C4,3790,732,12/18/2021 10:46
SPL11,,D4,3727,855,12/18/2021 10:46
SPL12,,E4,1688,438,12/18/2021 10:46
SPL13,,B5,1880,464,12/18/2021 10:46
SPL14,,C5,2118,521,12/18/2021 10:46
SPL15,,D5,1308,290,12/18/2021 10:46
SPL16,,E5,1605,343,12/18/2021 10:46
SPL17,,B6,3931,863,12/18/2021 10:46
SPL18,,C6,1171,235,12/18/2021 10:46
SPL19,,D6,1500,309,12/18/2021 10:46
SPL20,,E6,4146,826,12/18/2021 10:46
SPL21,,B7,1957,435,12/18/2021 10:46
SPL22,,C7,1419,296,12/18/2021 10:46
SPL23,,D7,1809,404,12/18/2021 10:46
SPL24,,E7,1648,419,12/18/2021 10:46
