Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,25.4,38.3,12/11/2021 13:09
,,E1,22.6,35.6,
,,B8,17.1,44.7,
,,E8,26.1,40.3,
SPL1,,B2,126,60.9,12/11/2021 13:09
SPL2,,C2,173,74.6,12/11/2021 13:09
SPL3,,D2,126,61.8,12/11/2021 13:09
SPL4,,E2,110,45.4,12/11/2021 13:09
SPL5,,B3,165,73.8,12/11/2021 13:09
SPL6,,C3,91.9,60.6,12/11/2021 13:09
SPL7,,D3,101,56.7,12/11/2021 13:09
SPL8,,E3,91,53.3,12/11/2021 13:09
SPL9,,B4,125,83,12/11/2021 13:09
SPL10,,C4,82.2,39.3,12/11/2021 13:09
SPL11,,D4,65.3,61.6,12/11/2021 13:09
SPL12,,E4,134,66,12/11/2021 13:09
SPL13,,B5,178,81.9,12/11/2021 13:09
SPL14,,C5,90.2,70.6,12/11/2021 13:09
SPL15,,D5,103,84.2,12/11/2021 13:09
SPL16,,E5,91.8,51.9,12/11/2021 13:09
SPL17,,B6,116,53.9,12/11/2021 13:09
SPL18,,C6,126,54.1,12/11/2021 13:09
SPL19,,D6,94.3,61,12/11/2021 13:09
SPL20,,E6,120,85.9,12/11/2021 13:09
SPL21,,B7,165,79.6,12/11/2021 13:09
SPL22,,C7,65.1,51.2,12/11/2021 13:09
SPL23,,D7,101,62.6,12/11/2021 13:09
SPL24,,E7,158,78.6,12/11/2021 13:09
