Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.3,44.3,12/18/2021 10:55
,,E1,18.3,30.6,
,,B8,23.6,41.4,
,,E8,21.4,38.1,
SPL1,,B2,1938,369,12/18/2021 10:55
SPL2,,C2,4259,820,12/18/2021 10:55
SPL3,,D2,1674,392,12/18/2021 10:55
SPL4,,E2,1853,432,12/18/2021 10:55
SPL5,,B3,3726,789,12/18/2021 10:55
SPL6,,C3,1809,429,12/18/2021 10:55
SPL7,,D3,1604,512,12/18/2021 10:55
SPL8,,E3,1979,400,12/18/2021 10:55
SPL9,,B4,1855,460,12/18/2021 10:55
SPL10,,C4,1375,333,12/18/2021 10:55
SPL11,,D4,1605,387,12/18/2021 10:55
SPL12,,E4,4096,835,12/18/2021 10:55
SPL13,,B5,4002,781,12/18/2021 10:55
SPL14,,C5,1314,271,12/18/2021 10:55
SPL15,,D5,1505,365,12/18/2021 10:55
SPL16,,E5,2179,450,12/18/2021 10:55
SPL17,,B6,1505,350,12/18/2021 10:55
SPL18,,C6,1264,420,12/18/2021 10:55
SPL19,,D6,1900,405,12/18/2021 10:55
SPL20,,E6,2026,464,12/18/2021 10:55
SPL21,,B7,4040,820,12/18/2021 10:55
SPL22,,C7,1822,395,12/18/2021 10:55
SPL23,,D7,1471,341,12/18/2021 10:55
SPL24,,E7,3741,804,12/18/2021 10:55
