Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,19.6,45,12/22/2021 15:21
,,E1,16.8,29.8,
,,B8,25,36.1,
,,E8,19,30.8,
SPL1,,B2,1043,227,12/22/2021 15:21
SPL2,,C2,2682,380,12/22/2021 15:21
SPL3,,D2,1109,281,12/22/2021 15:21
SPL4,,E2,3408,548,12/22/2021 15:21
SPL5,,B3,1940,711,12/22/2021 15:21
SPL6,,C3,2952,463,12/22/2021 15:21
SPL7,,D3,3208,520,12/22/2021 15:21
SPL8,,E3,1559,660,12/22/2021 15:21
SPL9,,B4,7554,1695,12/22/2021 15:21
SPL10,,C4,22058,3678,12/22/2021 15:21
SPL11,,D4,17871,3189,12/22/2021 15:21
SPL12,,E4,8396,1526,12/22/2021 15:21
SPL13,,B5,11958,2785,12/22/2021 15:21
SPL14,,C5,11823,2638,12/22/2021 15:21
SPL15,,D5,7060,1500,12/22/2021 15:21
SPL16,,E5,7708,1642,12/22/2021 15:21
SPL17,,B6,19703,3674,12/22/2021 15:21
SPL18,,C6,5667,1106,12/22/2021 15:21
SPL19,,D6,7399,1489,12/22/2021 15:21
SPL20,,E6,19246,3465,12/22/2021 15:21
SPL21,,B7,11936,2759,12/22/2021 15:21
SPL22,,C7,8190,2114,12/22/2021 15:21
SPL23,,D7,4829,1527,12/22/2021 15:21
SPL24,,E7,9630,2166,12/22/2021 15:21
