Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,Blank,B8,29.2,59.8,12/7/2021 15:09
,,E8,25.3,56.4,
,,E1,39.1,70.8,
,,B1,24.8,70.3,
SPL1,,B2,88.4,67.8,12/7/2021 15:09
SPL2,,C2,85.8,47.2,12/7/2021 15:09
SPL3,,D2,108,52.2,12/7/2021 15:09
SPL4,,E2,93.2,43.8,12/7/2021 15:09
SPL5,,B3,76.9,37.3,12/7/2021 15:09
SPL6,,C3,64.8,57.2,12/7/2021 15:09
SPL7,,D3,81.7,41.4,12/7/2021 15:09
SPL8,,E3,67.3,66.1,12/7/2021 15:09
SPL9,,B4,71.6,46.9,12/7/2021 15:09
SPL10,,C4,72.1,42.2,12/7/2021 15:09
SPL11,,D4,85.6,49.1,12/7/2021 15:09
SPL12,,E4,72.6,43.4,12/7/2021 15:09
SPL13,,B5,66.1,83.7,12/7/2021 15:09
SPL14,,C5,77.9,75.4,12/7/2021 15:09
SPL15,,D5,85.9,78.8,12/7/2021 15:09
SPL16,,E5,77.8,39.3,12/7/2021 15:09
SPL17,,B6,75.3,68.3,12/7/2021 15:09
SPL18,,C6,34.6,46.4,12/7/2021 15:09
SPL19,,D6,64.9,60.8,12/7/2021 15:09
SPL20,,E6,66.6,48.6,12/7/2021 15:09
SPL21,,B7,54.9,64.4,12/7/2021 15:09
SPL22,,C7,78.7,74.8,12/7/2021 15:09
SPL23,,D7,89.6,36.1,12/7/2021 15:09
SPL24,,E7,68.6,42.7,12/7/2021 15:09
