Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,23.9,46.2,12/8/2021 14:30
,,E1,30.7,34.8,
,,B8,20.9,42.3,
,,E8,24,41,
SPL1,,B2,50.4,50.6,12/8/2021 14:30
SPL2,,C2,73.7,47.3,12/8/2021 14:30
SPL3,,D2,49.7,52.1,12/8/2021 14:30
SPL4,,E2,49.2,35.6,12/8/2021 14:30
SPL5,,B3,46,55.1,12/8/2021 14:30
SPL6,,C3,45.3,47.1,12/8/2021 14:30
SPL7,,D3,43.7,60.7,12/8/2021 14:30
SPL8,,E3,68.8,47.2,12/8/2021 14:30
SPL9,,B4,68.1,43.3,12/8/2021 14:30
SPL10,,C4,52.8,52,12/8/2021 14:30
SPL11,,D4,41.2,46.3,12/8/2021 14:30
SPL12,,E4,49,51,12/8/2021 14:30
SPL13,,B5,32.1,56.6,12/8/2021 14:30
SPL14,,C5,16.8,57.3,12/8/2021 14:30
SPL15,,D5,35.3,44.2,12/8/2021 14:30
SPL16,,E5,39,43.9,12/8/2021 14:30
SPL17,,B6,59.8,56.3,12/8/2021 14:30
SPL18,,C6,38,47.8,12/8/2021 14:30
SPL19,,D6,53.7,58.6,12/8/2021 14:30
SPL20,,E6,61.1,48.7,12/8/2021 14:30
SPL21,,B7,72.3,51.4,12/8/2021 14:30
SPL22,,C7,81.8,44.6,12/8/2021 14:30
SPL23,,D7,42.3,50,12/8/2021 14:30
SPL24,,E7,44.3,57.7,12/8/2021 14:30
