Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.7,52,12/11/2021 13:14
,,E1,19.8,36,
,,B8,17.2,40.7,
,,E8,24.2,39,
SPL1,,B2,118,64.8,12/11/2021 13:14
SPL2,,C2,112,52.1,12/11/2021 13:14
SPL3,,D2,64.7,52.7,12/11/2021 13:14
SPL4,,E2,95.3,60.6,12/11/2021 13:14
SPL5,,B3,144,62.4,12/11/2021 13:14
SPL6,,C3,81,46.2,12/11/2021 13:14
SPL7,,D3,132,69.8,12/11/2021 13:14
SPL8,,E3,139,72.1,12/11/2021 13:14
SPL9,,B4,117,56.7,12/11/2021 13:14
SPL10,,C4,149,88.1,12/11/2021 13:14
SPL11,,D4,121,65,12/11/2021 13:14
SPL12,,E4,80,55.4,12/11/2021 13:14
SPL13,,B5,195,96.3,12/11/2021 13:14
SPL14,,C5,73.1,66.7,12/11/2021 13:14
SPL15,,D5,131,57,12/11/2021 13:14
SPL16,,E5,93.1,68.6,12/11/2021 13:14
SPL17,,B6,99.2,41.7,12/11/2021 13:14
SPL18,,C6,106,58.6,12/11/2021 13:14
SPL19,,D6,109,70.2,12/11/2021 13:14
SPL20,,E6,134,84.6,12/11/2021 13:14
SPL21,,B7,129,68.9,12/11/2021 13:14
SPL22,,C7,134,60.7,12/11/2021 13:14
SPL23,,D7,114,49.1,12/11/2021 13:14
SPL24,,E7,148,98.6,12/11/2021 13:14
