Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,21.4,30.6,12/21/2021 16:34
,,E1,16.7,37.2,
,,B8,24.3,36.6,
,,E8,29.6,35.2,
SPL1,,B2,6593,1344,12/21/2021 16:34
SPL2,,C2,16016,3254,12/21/2021 16:34
SPL3,,D2,6133,1543,12/21/2021 16:34
SPL4,,E2,7358,1719,12/21/2021 16:34
SPL5,,B3,19125,3477,12/21/2021 16:34
SPL6,,C3,7294,1698,12/21/2021 16:34
SPL7,,D3,5793,1440,12/21/2021 16:34
SPL8,,E3,6998,1420,12/21/2021 16:34
SPL9,,B4,4162,1058,12/21/2021 16:34
SPL10,,C4,4675,1023,12/21/2021 16:34
SPL11,,D4,7060,1625,12/21/2021 16:34
SPL12,,E4,15560,2966,12/21/2021 16:34
SPL13,,B5,16146,2930,12/21/2021 16:34
SPL14,,C5,4350,836,12/21/2021 16:34
SPL15,,D5,4984,1026,12/21/2021 16:34
SPL16,,E5,7857,1756,12/21/2021 16:34
SPL17,,B6,4876,1033,12/21/2021 16:34
SPL18,,C6,3290,862,12/21/2021 16:34
SPL19,,D6,5994,1285,12/21/2021 16:34
SPL20,,E6,3499,858,12/21/2021 16:34
SPL21,,B7,10689,2081,12/21/2021 16:34
SPL22,,C7,6679,1360,12/21/2021 16:34
SPL23,,D7,5150,1068,12/21/2021 16:34
SPL24,,E7,11009,2135,12/21/2021 16:34
