Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.4,44.2,12/9/2021 15:21
,,E1,24.4,46,
,,B8,21.9,42.2,
,,E8,16,32.6,
SPL1,,B2,83,68.6,12/9/2021 15:21
SPL2,,C2,66.4,67.1,12/9/2021 15:21
SPL3,,D2,59.4,61.2,12/9/2021 15:21
SPL4,,E2,43.4,50.3,12/9/2021 15:21
SPL5,,B3,66.1,72,12/9/2021 15:21
SPL6,,C3,58.7,51.3,12/9/2021 15:21
SPL7,,D3,61.3,53,12/9/2021 15:21
SPL8,,E3,53.3,54.4,12/9/2021 15:21
SPL9,,B4,60.3,38.4,12/9/2021 15:21
SPL10,,C4,51,57.2,12/9/2021 15:21
SPL11,,D4,91.1,58.2,12/9/2021 15:21
SPL12,,E4,91.3,52.1,12/9/2021 15:21
SPL13,,B5,83.6,54.4,12/9/2021 15:21
SPL14,,C5,51.3,49.4,12/9/2021 15:21
SPL15,,D5,57.2,41,12/9/2021 15:21
SPL16,,E5,65.4,47.7,12/9/2021 15:21
SPL17,,B6,80.2,71.2,12/9/2021 15:21
SPL18,,C6,83.6,43.9,12/9/2021 15:21
SPL19,,D6,36.7,54.9,12/9/2021 15:21
SPL20,,E6,63.4,40.2,12/9/2021 15:21
SPL21,,B7,113,79.4,12/9/2021 15:21
SPL22,,C7,63.3,60.8,12/9/2021 15:21
SPL23,,D7,45,47.8,12/9/2021 15:21
SPL24,,E7,70,60.7,12/9/2021 15:21
