Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,23.3,37.4,12/17/2021 12:31
,,E1,23.9,31.6,
,,B8,21.6,19,
,,E8,22.4,54.7,
SPL1,,B2,1276,278,12/17/2021 12:31
SPL2,,C2,1569,364,12/17/2021 12:31
SPL3,,D2,1087,281,12/17/2021 12:31
SPL4,,E2,1199,303,12/17/2021 12:31
SPL5,,B3,2723,641,12/17/2021 12:31
SPL6,,C3,1220,299,12/17/2021 12:31
SPL7,,D3,2554,599,12/17/2021 12:31
SPL8,,E3,1500,370,12/17/2021 12:31
SPL9,,B4,1232,327,12/17/2021 12:31
SPL10,,C4,1069,274,12/17/2021 12:31
SPL11,,D4,1050,231,12/17/2021 12:31
SPL12,,E4,1881,360,12/17/2021 12:31
SPL13,,B5,2458,540,12/17/2021 12:31
SPL14,,C5,812,184,12/17/2021 12:31
SPL15,,D5,1205,323,12/17/2021 12:31
SPL16,,E5,2562,580,12/17/2021 12:31
SPL17,,B6,1428,310,12/17/2021 12:31
SPL18,,C6,1004,232,12/17/2021 12:31
SPL19,,D6,896,203,12/17/2021 12:31
SPL20,,E6,2773,641,12/17/2021 12:31
SPL21,,B7,1056,275,12/17/2021 12:31
SPL22,,C7,2427,601,12/17/2021 12:31
SPL23,,D7,1414,342,12/17/2021 12:31
SPL24,,E7,1929,409,12/17/2021 12:31
