Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,25.9,54.2,12/14/2021 14:04
,,E1,19.6,40.2,
,,B8,20.9,46,
,,E8,19.1,34.4,
SPL1,,B2,431,158,12/14/2021 14:04
SPL2,,C2,402,142,12/14/2021 14:04
SPL3,,D2,461,130,12/14/2021 14:04
SPL4,,E2,242,108,12/14/2021 14:04
SPL5,,B3,643,218,12/14/2021 14:04
SPL6,,C3,416,126,12/14/2021 14:04
SPL7,,D3,309,86,12/14/2021 14:04
SPL8,,E3,579,187,12/14/2021 14:04
SPL9,,B4,335,109,12/14/2021 14:04
SPL10,,C4,646,192,12/14/2021 14:04
SPL11,,D4,701,226,12/14/2021 14:04
SPL12,,E4,440,145,12/14/2021 14:04
SPL13,,B5,356,151,12/14/2021 14:04
SPL14,,C5,379,144,12/14/2021 14:04
SPL15,,D5,293,108,12/14/2021 14:04
SPL16,,E5,387,124,12/14/2021 14:04
SPL17,,B6,692,202,12/14/2021 14:04
SPL18,,C6,321,96.9,12/14/2021 14:04
SPL19,,D6,380,125,12/14/2021 14:04
SPL20,,E6,695,226,12/14/2021 14:04
SPL21,,B7,392,135,12/14/2021 14:04
SPL22,,C7,406,148,12/14/2021 14:04
SPL23,,D7,484,161,12/14/2021 14:04
SPL24,,E7,258,115,12/14/2021 14:04
