Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,13,50.4,12/9/2021 15:35
,,E1,16.2,37.1,
,,B8,23.9,38.3,
,,E8,21.3,53.6,
SPL1,,B2,60.7,64.7,12/9/2021 15:35
SPL2,,C2,92.9,51.9,12/9/2021 15:35
SPL3,,D2,63,50.4,12/9/2021 15:35
SPL4,,E2,44.8,53.1,12/9/2021 15:35
SPL5,,B3,81.2,56.8,12/9/2021 15:35
SPL6,,C3,55.6,55.1,12/9/2021 15:35
SPL7,,D3,62.9,45,12/9/2021 15:35
SPL8,,E3,49.2,27.8,12/9/2021 15:35
SPL9,,B4,69.4,60.1,12/9/2021 15:35
SPL10,,C4,41.8,45.3,12/9/2021 15:35
SPL11,,D4,54.8,53.1,12/9/2021 15:35
SPL12,,E4,87,54.8,12/9/2021 15:35
SPL13,,B5,91.1,68.8,12/9/2021 15:35
SPL14,,C5,69.2,54.6,12/9/2021 15:35
SPL15,,D5,68.3,63.3,12/9/2021 15:35
SPL16,,E5,67.6,59,12/9/2021 15:35
SPL17,,B6,55.8,63.7,12/9/2021 15:35
SPL18,,C6,53.7,66,12/9/2021 15:35
SPL19,,D6,46.9,55.6,12/9/2021 15:35
SPL20,,E6,54,62.2,12/9/2021 15:35
SPL21,,B7,85.4,55,12/9/2021 15:35
SPL22,,C7,42.7,54.8,12/9/2021 15:35
SPL23,,D7,66.8,59.4,12/9/2021 15:35
SPL24,,E7,71.2,58.9,12/9/2021 15:35
