Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,23.9,35.9,12/16/2021 13:11
,,E1,16.2,43,
,,B8,11.8,27,
,,E8,21,40.6,
SPL1,,B2,876,235,12/16/2021 13:11
SPL2,,C2,1740,444,12/16/2021 13:11
SPL3,,D2,661,193,12/16/2021 13:11
SPL4,,E2,838,216,12/16/2021 13:11
SPL5,,B3,1626,422,12/16/2021 13:11
SPL6,,C3,787,182,12/16/2021 13:11
SPL7,,D3,648,189,12/16/2021 13:11
SPL8,,E3,873,225,12/16/2021 13:11
SPL9,,B4,654,200,12/16/2021 13:11
SPL10,,C4,703,177,12/16/2021 13:11
SPL11,,D4,651,227,12/16/2021 13:11
SPL12,,E4,1733,380,12/16/2021 13:11
SPL13,,B5,1697,343,12/16/2021 13:11
SPL14,,C5,651,177,12/16/2021 13:11
SPL15,,D5,637,165,12/16/2021 13:11
SPL16,,E5,922,256,12/16/2021 13:11
SPL17,,B6,678,207,12/16/2021 13:11
SPL18,,C6,575,199,12/16/2021 13:11
SPL19,,D6,783,186,12/16/2021 13:11
SPL20,,E6,609,188,12/16/2021 13:11
SPL21,,B7,1615,380,12/16/2021 13:11
SPL22,,C7,710,200,12/16/2021 13:11
SPL23,,D7,750,181,12/16/2021 13:11
SPL24,,E7,1544,367,12/16/2021 13:11
