Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20,40.9,12/22/2021 15:35
,,E1,17.4,35.7,
,,B8,27.2,48.6,
,,E8,16.1,38.4,
SPL1,,B2,6705,1212,12/22/2021 15:35
SPL2,,C2,9758,2012,12/22/2021 15:35
SPL3,,D2,11716,2534,12/22/2021 15:35
SPL4,,E2,13153,2949,12/22/2021 15:35
SPL5,,B3,4226,1489,12/22/2021 15:35
SPL6,,C3,6904,1503,12/22/2021 15:35
SPL7,,D3,21617,3719,12/22/2021 15:35
SPL8,,E3,17031,3353,12/22/2021 15:35
SPL9,,B4,4667,1135,12/22/2021 15:35
SPL10,,C4,13081,2296,12/22/2021 15:35
SPL11,,D4,5318,1040,12/22/2021 15:35
SPL12,,E4,7919,1447,12/22/2021 15:35
SPL13,,B5,13417,2493,12/22/2021 15:35
SPL14,,C5,8801,1797,12/22/2021 15:35
SPL15,,D5,8623,1642,12/22/2021 15:35
SPL16,,E5,7020,1324,12/22/2021 15:35
SPL17,,B6,2732,420,12/22/2021 15:35
SPL18,,C6,2014,269,12/22/2021 15:35
SPL19,,D6,584,177,12/22/2021 15:35
SPL20,,E6,973,452,12/22/2021 15:35
SPL21,,B7,510,139,12/22/2021 15:35
SPL22,,C7,2189,394,12/22/2021 15:35
SPL23,,D7,2473,383,12/22/2021 15:35
SPL24,,E7,1016,469,12/22/2021 15:35
