Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.4,27,12/15/2021 14:06
,,E1,14.2,33.1,
,,B8,27.1,37.1,
,,E8,27.1,41.2,
SPL1,,B2,654,171,12/15/2021 14:06
SPL2,,C2,556,163,12/15/2021 14:06
SPL3,,D2,530,186,12/15/2021 14:06
SPL4,,E2,1124,277,12/15/2021 14:06
SPL5,,B3,465,127,12/15/2021 14:06
SPL6,,C3,609,150,12/15/2021 14:06
SPL7,,D3,431,109,12/15/2021 14:06
SPL8,,E3,1027,245,12/15/2021 14:06
SPL9,,B4,643,169,12/15/2021 14:06
SPL10,,C4,491,149,12/15/2021 14:06
SPL11,,D4,1021,306,12/15/2021 14:06
SPL12,,E4,528,140,12/15/2021 14:06
SPL13,,B5,517,146,12/15/2021 14:06
SPL14,,C5,1018,251,12/15/2021 14:06
SPL15,,D5,499,148,12/15/2021 14:06
SPL16,,E5,589,167,12/15/2021 14:06
SPL17,,B6,70.3,37.2,12/15/2021 14:06
SPL18,,C6,68.4,54,12/15/2021 14:06
SPL19,,D6,110,57.7,12/15/2021 14:06
SPL20,,E6,109,43.6,12/15/2021 14:06
SPL21,,B7,81.8,43,12/15/2021 14:06
SPL22,,C7,98.9,33.7,12/15/2021 14:06
SPL23,,D7,84.7,55.7,12/15/2021 14:06
SPL24,,E7,72.6,47.7,12/15/2021 14:06
