Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,25.3,62.8,12/11/2021 13:18
,,E1,27.8,52,
,,B8,24.4,44.2,
,,E8,21.2,38.8,
SPL1,,B2,120,85.7,12/11/2021 13:18
SPL2,,C2,116,57.2,12/11/2021 13:18
SPL3,,D2,64.8,66.8,12/11/2021 13:18
SPL4,,E2,95.2,51.9,12/11/2021 13:18
SPL5,,B3,108,81.7,12/11/2021 13:18
SPL6,,C3,101,53.1,12/11/2021 13:18
SPL7,,D3,168,59.8,12/11/2021 13:18
SPL8,,E3,140,61.6,12/11/2021 13:18
SPL9,,B4,68.1,37,12/11/2021 13:18
SPL10,,C4,92.7,54,12/11/2021 13:18
SPL11,,D4,64.4,57.4,12/11/2021 13:18
SPL12,,E4,56,41.2,12/11/2021 13:18
SPL13,,B5,122,69.3,12/11/2021 13:18
SPL14,,C5,54.1,44.9,12/11/2021 13:18
SPL15,,D5,56.7,42.9,12/11/2021 13:18
SPL16,,E5,61.2,49.3,12/11/2021 13:18
SPL17,,B6,90.1,50.9,12/11/2021 13:18
SPL18,,C6,103,72.3,12/11/2021 13:18
SPL19,,D6,155,72,12/11/2021 13:18
SPL20,,E6,140,80.3,12/11/2021 13:18
SPL21,,B7,155,65.7,12/11/2021 13:18
SPL22,,C7,98.6,46.6,12/11/2021 13:18
SPL23,,D7,94.9,42.8,12/11/2021 13:18
SPL24,,E7,126,68.6,12/11/2021 13:18
