Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,18.7,43.2,12/18/2021 10:37
,,E1,29,47.6,
,,B8,27,38.6,
,,E8,19.7,30.6,
SPL1,,B2,1444,431,12/18/2021 10:37
SPL2,,C2,1666,390,12/18/2021 10:37
SPL3,,D2,1647,407,12/18/2021 10:37
SPL4,,E2,3996,774,12/18/2021 10:37
SPL5,,B3,1585,362,12/18/2021 10:37
SPL6,,C3,1525,425,12/18/2021 10:37
SPL7,,D3,1404,314,12/18/2021 10:37
SPL8,,E3,3438,776,12/18/2021 10:37
SPL9,,B4,1270,390,12/18/2021 10:37
SPL10,,C4,1490,263,12/18/2021 10:37
SPL11,,D4,3826,871,12/18/2021 10:37
SPL12,,E4,1609,362,12/18/2021 10:37
SPL13,,B5,1337,347,12/18/2021 10:37
SPL14,,C5,3949,814,12/18/2021 10:37
SPL15,,D5,1585,388,12/18/2021 10:37
SPL16,,E5,2032,456,12/18/2021 10:37
SPL17,,B6,81.1,37.2,12/18/2021 10:37
SPL18,,C6,59.9,70,12/18/2021 10:37
SPL19,,D6,124,50.6,12/18/2021 10:37
SPL20,,E6,120,47.3,12/18/2021 10:37
SPL21,,B7,74.8,56.3,12/18/2021 10:37
SPL22,,C7,130,54.7,12/18/2021 10:37
SPL23,,D7,94,57.1,12/18/2021 10:37
SPL24,,E7,69,53.3,12/18/2021 10:37
