Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,28.1,26.4,12/21/2021 16:38
,,E1,23.6,46.3,
,,B8,21.8,55.4,
,,E8,18.3,30.6,
SPL1,,B2,4915,1035,12/21/2021 16:38
SPL2,,C2,6674,1488,12/21/2021 16:38
SPL3,,D2,8222,1873,12/21/2021 16:38
SPL4,,E2,9559,2324,12/21/2021 16:38
SPL5,,B3,3875,987,12/21/2021 16:38
SPL6,,C3,4995,1073,12/21/2021 16:38
SPL7,,D3,17312,3184,12/21/2021 16:38
SPL8,,E3,13790,2822,12/21/2021 16:38
SPL9,,B4,2763,839,12/21/2021 16:38
SPL10,,C4,12094,2197,12/21/2021 16:38
SPL11,,D4,4527,945,12/21/2021 16:38
SPL12,,E4,6428,1392,12/21/2021 16:38
SPL13,,B5,12389,2243,12/21/2021 16:38
SPL14,,C5,7036,1517,12/21/2021 16:38
SPL15,,D5,7018,1440,12/21/2021 16:38
SPL16,,E5,5722,1259,12/21/2021 16:38
SPL17,,B6,2386,408,12/21/2021 16:38
SPL18,,C6,1872,324,12/21/2021 16:38
SPL19,,D6,622,170,12/21/2021 16:38
SPL20,,E6,1064,469,12/21/2021 16:38
SPL21,,B7,560,176,12/21/2021 16:38
SPL22,,C7,2145,356,12/21/2021 16:38
SPL23,,D7,2090,374,12/21/2021 16:38
SPL24,,E7,1084,495,12/21/2021 16:38
