Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,22.9,39,12/20/2021 15:43
,,E1,25,35.3,
,,B8,23.1,30.8,
,,E8,17.1,33.4,
SPL1,,B2,4385,936,12/20/2021 15:43
SPL2,,C2,5327,1063,12/20/2021 15:43
SPL3,,D2,4222,1073,12/20/2021 15:43
SPL4,,E2,4114,917,12/20/2021 15:43
SPL5,,B3,11941,2433,12/20/2021 15:43
SPL6,,C3,5102,1195,12/20/2021 15:43
SPL7,,D3,9267,1821,12/20/2021 15:43
SPL8,,E3,6642,1240,12/20/2021 15:43
SPL9,,B4,2564,572,12/20/2021 15:43
SPL10,,C4,3749,824,12/20/2021 15:43
SPL11,,D4,3207,632,12/20/2021 15:43
SPL12,,E4,2709,604,12/20/2021 15:43
SPL13,,B5,6070,1248,12/20/2021 15:43
SPL14,,C5,3276,683,12/20/2021 15:43
SPL15,,D5,3635,738,12/20/2021 15:43
SPL16,,E5,5744,1077,12/20/2021 15:43
SPL17,,B6,2371,940,12/20/2021 15:43
SPL18,,C6,3472,795,12/20/2021 15:43
SPL19,,D6,3302,687,12/20/2021 15:43
SPL20,,E6,10658,2229,12/20/2021 15:43
SPL21,,B7,5018,1276,12/20/2021 15:43
SPL22,,C7,12161,2653,12/20/2021 15:43
SPL23,,D7,5705,1376,12/20/2021 15:43
SPL24,,E7,5511,1241,12/20/2021 15:43
