Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,26.6,33.7,12/22/2021 15:12
,,E1,25.2,41.1,
,,B8,21.3,35.1,
,,E8,19.9,34.7,
SPL1,,B2,4660,1030,12/22/2021 15:12
SPL2,,C2,7099,1361,12/22/2021 15:12
SPL3,,D2,7026,1300,12/22/2021 15:12
SPL4,,E2,8877,1979,12/22/2021 15:12
SPL5,,B3,7766,1586,12/22/2021 15:12
SPL6,,C3,4883,1031,12/22/2021 15:12
SPL7,,D3,6661,1281,12/22/2021 15:12
SPL8,,E3,9872,2154,12/22/2021 15:12
SPL9,,B4,8519,1608,12/22/2021 15:12
SPL10,,C4,6747,1325,12/22/2021 15:12
SPL11,,D4,24951,4245,12/22/2021 15:12
SPL12,,E4,7847,1715,12/22/2021 15:12
SPL13,,B5,6080,1658,12/22/2021 15:12
SPL14,,C5,19884,3785,12/22/2021 15:12
SPL15,,D5,9649,2232,12/22/2021 15:12
SPL16,,E5,11356,2506,12/22/2021 15:12
SPL17,,B6,90,44,12/22/2021 15:12
SPL18,,C6,67.6,49,12/22/2021 15:12
SPL19,,D6,135,40.1,12/22/2021 15:12
SPL20,,E6,148,42.3,12/22/2021 15:12
SPL21,,B7,54.4,53.2,12/22/2021 15:12
SPL22,,C7,172,51.6,12/22/2021 15:12
SPL23,,D7,115,33.4,12/22/2021 15:12
SPL24,,E7,68.3,42.8,12/22/2021 15:12
