Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,17.6,31,12/20/2021 15:34
,,E1,23.7,34.4,
,,B8,31.2,55.6,
,,E8,18.9,24.8,
SPL1,,B2,5756,1290,12/20/2021 15:34
SPL2,,C2,3123,636,12/20/2021 15:34
SPL3,,D2,3615,715,12/20/2021 15:34
SPL4,,E2,3563,724,12/20/2021 15:34
SPL5,,B3,2361,560,12/20/2021 15:34
SPL6,,C3,3381,729,12/20/2021 15:34
SPL7,,D3,5222,1194,12/20/2021 15:34
SPL8,,E3,2667,552,12/20/2021 15:34
SPL9,,B4,1807,359,12/20/2021 15:34
SPL10,,C4,1648,327,12/20/2021 15:34
SPL11,,D4,449,151,12/20/2021 15:34
SPL12,,E4,815,285,12/20/2021 15:34
SPL13,,B5,967,422,12/20/2021 15:34
SPL14,,C5,1595,328,12/20/2021 15:34
SPL15,,D5,1379,192,12/20/2021 15:34
SPL16,,E5,627,176,12/20/2021 15:34
SPL17,,B6,2691,469,12/20/2021 15:34
SPL18,,C6,2083,636,12/20/2021 15:34
SPL19,,D6,2492,378,12/20/2021 15:34
SPL20,,E6,2293,414,12/20/2021 15:34
SPL21,,B7,2221,640,12/20/2021 15:34
SPL22,,C7,1111,272,12/20/2021 15:34
SPL23,,D7,1035,223,12/20/2021 15:34
SPL24,,E7,2527,438,12/20/2021 15:34
