Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,16,42.4,12/9/2021 15:42
,,E1,24.2,40.3,
,,B8,28.6,46.4,
,,E8,25.8,41.6,
SPL1,,B2,56.8,46,12/9/2021 15:42
SPL2,,C2,61.2,52.2,12/9/2021 15:42
SPL3,,D2,37.1,58.1,12/9/2021 15:42
SPL4,,E2,47.1,58.6,12/9/2021 15:42
SPL5,,B3,68.1,58.1,12/9/2021 15:42
SPL6,,C3,51.7,58,12/9/2021 15:42
SPL7,,D3,75.2,57.2,12/9/2021 15:42
SPL8,,E3,90,55.7,12/9/2021 15:42
SPL9,,B4,75.7,55.9,12/9/2021 15:42
SPL10,,C4,78.2,64.2,12/9/2021 15:42
SPL11,,D4,73.6,70.8,12/9/2021 15:42
SPL12,,E4,42.6,48.6,12/9/2021 15:42
SPL13,,B5,84.7,72.8,12/9/2021 15:42
SPL14,,C5,63.9,69,12/9/2021 15:42
SPL15,,D5,60.3,60.4,12/9/2021 15:42
SPL16,,E5,59.8,42.9,12/9/2021 15:42
SPL17,,B6,62.9,66.2,12/9/2021 15:42
SPL18,,C6,68.3,59.7,12/9/2021 15:42
SPL19,,D6,52,47.8,12/9/2021 15:42
SPL20,,E6,63.7,60.8,12/9/2021 15:42
SPL21,,B7,74.1,59,12/9/2021 15:42
SPL22,,C7,63.1,50.3,12/9/2021 15:42
SPL23,,D7,69.8,40.3,12/9/2021 15:42
SPL24,,E7,94.8,60.3,12/9/2021 15:42
