Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,31.6,31.2,12/15/2021 14:35
,,E1,23.1,50.7,
,,B8,23,53.8,
,,E8,22.8,47.8,
SPL1,,B2,558,167,12/15/2021 14:35
SPL2,,C2,457,145,12/15/2021 14:35
SPL3,,D2,373,110,12/15/2021 14:35
SPL4,,E2,510,155,12/15/2021 14:35
SPL5,,B3,442,140,12/15/2021 14:35
SPL6,,C3,477,139,12/15/2021 14:35
SPL7,,D3,1065,289,12/15/2021 14:35
SPL8,,E3,981,274,12/15/2021 14:35
SPL9,,B4,76.8,38.1,12/15/2021 14:35
SPL10,,C4,70.8,52.1,12/15/2021 14:35
SPL11,,D4,48.8,35.7,12/15/2021 14:35
SPL12,,E4,111,47.9,12/15/2021 14:35
SPL13,,B5,79.1,64,12/15/2021 14:35
SPL14,,C5,109,44.3,12/15/2021 14:35
SPL15,,D5,118,63.9,12/15/2021 14:35
SPL16,,E5,111,26.2,12/15/2021 14:35
SPL17,,B6,605,197,12/15/2021 14:35
SPL18,,C6,687,203,12/15/2021 14:35
SPL19,,D6,571,176,12/15/2021 14:35
SPL20,,E6,1052,267,12/15/2021 14:35
SPL21,,B7,511,159,12/15/2021 14:35
SPL22,,C7,502,180,12/15/2021 14:35
SPL23,,D7,526,187,12/15/2021 14:35
SPL24,,E7,982,304,12/15/2021 14:35
