Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.2,41.2,12/18/2021 11:04
,,E1,17.1,39.8,
,,B8,22.4,38.2,
,,E8,27.2,28.1,
SPL1,,B2,1261,447,12/18/2021 11:04
SPL2,,C2,1688,360,12/18/2021 11:04
SPL3,,D2,1658,392,12/18/2021 11:04
SPL4,,E2,2152,552,12/18/2021 11:04
SPL5,,B3,1066,346,12/18/2021 11:04
SPL6,,C3,1388,283,12/18/2021 11:04
SPL7,,D3,3897,763,12/18/2021 11:04
SPL8,,E3,3847,823,12/18/2021 11:04
SPL9,,B4,70.3,58.8,12/18/2021 11:04
SPL10,,C4,75,44.9,12/18/2021 11:04
SPL11,,D4,63,48.6,12/18/2021 11:04
SPL12,,E4,150,38.6,12/18/2021 11:04
SPL13,,B5,72.9,56,12/18/2021 11:04
SPL14,,C5,111,39.3,12/18/2021 11:04
SPL15,,D5,131,55,12/18/2021 11:04
SPL16,,E5,145,41.8,12/18/2021 11:04
SPL17,,B6,1749,446,12/18/2021 11:04
SPL18,,C6,2039,477,12/18/2021 11:04
SPL19,,D6,1737,435,12/18/2021 11:04
SPL20,,E6,4161,907,12/18/2021 11:04
SPL21,,B7,860,340,12/18/2021 11:04
SPL22,,C7,1717,372,12/18/2021 11:04
SPL23,,D7,1699,398,12/18/2021 11:04
SPL24,,E7,3835,848,12/18/2021 11:04
