Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,28.8,40.8,12/22/2021 15:26
,,E1,20,29.1,
,,B8,21,40.4,
,,E8,20.7,34.4,
SPL1,,B2,8924,1993,12/22/2021 15:26
SPL2,,C2,8338,1708,12/22/2021 15:26
SPL3,,D2,10263,2432,12/22/2021 15:26
SPL4,,E2,8794,1889,12/22/2021 15:26
SPL5,,B3,23402,4275,12/22/2021 15:26
SPL6,,C3,11205,2672,12/22/2021 15:26
SPL7,,D3,18093,3377,12/22/2021 15:26
SPL8,,E3,10659,2243,12/22/2021 15:26
SPL9,,B4,3386,687,12/22/2021 15:26
SPL10,,C4,5931,1129,12/22/2021 15:26
SPL11,,D4,4987,904,12/22/2021 15:26
SPL12,,E4,2838,630,12/22/2021 15:26
SPL13,,B5,5905,1501,12/22/2021 15:26
SPL14,,C5,5340,954,12/22/2021 15:26
SPL15,,D5,5352,979,12/22/2021 15:26
SPL16,,E5,6368,1464,12/22/2021 15:26
SPL17,,B6,5282,1892,12/22/2021 15:26
SPL18,,C6,7412,1589,12/22/2021 15:26
SPL19,,D6,6846,1495,12/22/2021 15:26
SPL20,,E6,21711,4186,12/22/2021 15:26
SPL21,,B7,11093,2589,12/22/2021 15:26
SPL22,,C7,24031,4218,12/22/2021 15:26
SPL23,,D7,12047,2761,12/22/2021 15:26
SPL24,,E7,10062,2192,12/22/2021 15:26
