Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,17.9,39.8,12/13/2021 10:59
,,E1,16.6,50,
,,B8,25.1,44.1,
,,E8,17.9,36.7,
SPL1,,B2,334,120,12/13/2021 10:59
SPL2,,C2,287,90.2,12/13/2021 10:59
SPL3,,D2,184,89.6,12/13/2021 10:59
SPL4,,E2,140,66.3,12/13/2021 10:59
SPL5,,B3,303,105,12/13/2021 10:59
SPL6,,C3,225,80.7,12/13/2021 10:59
SPL7,,D3,360,122,12/13/2021 10:59
SPL8,,E3,236,82.4,12/13/2021 10:59
SPL9,,B4,166,79.1,12/13/2021 10:59
SPL10,,C4,148,66.6,12/13/2021 10:59
SPL11,,D4,277,101,12/13/2021 10:59
SPL12,,E4,303,94.1,12/13/2021 10:59
SPL13,,B5,285,114,12/13/2021 10:59
SPL14,,C5,218,47,12/13/2021 10:59
SPL15,,D5,230,85.1,12/13/2021 10:59
SPL16,,E5,248,105,12/13/2021 10:59
SPL17,,B6,268,105,12/13/2021 10:59
SPL18,,C6,312,93.7,12/13/2021 10:59
SPL19,,D6,154,82.2,12/13/2021 10:59
SPL20,,E6,228,103,12/13/2021 10:59
SPL21,,B7,398,146,12/13/2021 10:59
SPL22,,C7,248,92.7,12/13/2021 10:59
SPL23,,D7,247,82.4,12/13/2021 10:59
SPL24,,E7,163,71.8,12/13/2021 10:59
