Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,20.1,33.6,12/15/2021 14:16
,,E1,19.7,41,
,,B8,24.4,37.8,
,,E8,21.8,39.2,
SPL1,,B2,611,165,12/15/2021 14:16
SPL2,,C2,627,183,12/15/2021 14:16
SPL3,,D2,540,184,12/15/2021 14:16
SPL4,,E2,483,148,12/15/2021 14:16
SPL5,,B3,916,276,12/15/2021 14:16
SPL6,,C3,571,120,12/15/2021 14:16
SPL7,,D3,514,151,12/15/2021 14:16
SPL8,,E3,970,223,12/15/2021 14:16
SPL9,,B4,631,165,12/15/2021 14:16
SPL10,,C4,1052,282,12/15/2021 14:16
SPL11,,D4,1128,323,12/15/2021 14:16
SPL12,,E4,630,195,12/15/2021 14:16
SPL13,,B5,663,231,12/15/2021 14:16
SPL14,,C5,619,184,12/15/2021 14:16
SPL15,,D5,470,136,12/15/2021 14:16
SPL16,,E5,585,159,12/15/2021 14:16
SPL17,,B6,1156,314,12/15/2021 14:16
SPL18,,C6,465,139,12/15/2021 14:16
SPL19,,D6,585,184,12/15/2021 14:16
SPL20,,E6,1062,295,12/15/2021 14:16
SPL21,,B7,653,188,12/15/2021 14:16
SPL22,,C7,562,133,12/15/2021 14:16
SPL23,,D7,684,196,12/15/2021 14:16
SPL24,,E7,529,160,12/15/2021 14:16
