Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,19.3,47.1,12/14/2021 14:18
,,E1,26.9,37.7,
,,B8,18.3,32.2,
,,E8,24.2,44.6,
SPL1,,B2,382,119,12/14/2021 14:18
SPL2,,C2,645,207,12/14/2021 14:18
SPL3,,D2,392,121,12/14/2021 14:18
SPL4,,E2,317,127,12/14/2021 14:18
SPL5,,B3,715,224,12/14/2021 14:18
SPL6,,C3,259,88.7,12/14/2021 14:18
SPL7,,D3,443,118,12/14/2021 14:18
SPL8,,E3,335,116,12/14/2021 14:18
SPL9,,B4,521,163,12/14/2021 14:18
SPL10,,C4,239,85,12/14/2021 14:18
SPL11,,D4,197,85.1,12/14/2021 14:18
SPL12,,E4,512,146,12/14/2021 14:18
SPL13,,B5,572,159,12/14/2021 14:18
SPL14,,C5,269,106,12/14/2021 14:18
SPL15,,D5,386,126,12/14/2021 14:18
SPL16,,E5,327,101,12/14/2021 14:18
SPL17,,B6,336,97.3,12/14/2021 14:18
SPL18,,C6,467,157,12/14/2021 14:18
SPL19,,D6,368,122,12/14/2021 14:18
SPL20,,E6,437,134,12/14/2021 14:18
SPL21,,B7,612,186,12/14/2021 14:18
SPL22,,C7,221,91.1,12/14/2021 14:18
SPL23,,D7,270,73.1,12/14/2021 14:18
SPL24,,E7,519,161,12/14/2021 14:18
