Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,22.9,52.2,12/21/2021 16:43
,,E1,26.9,34.4,
,,B8,18.9,41,
,,E8,28.3,31,
SPL1,,B2,5439,912,12/21/2021 16:43
SPL2,,C2,5688,1263,12/21/2021 16:43
SPL3,,D2,7046,1606,12/21/2021 16:43
SPL4,,E2,8479,2061,12/21/2021 16:43
SPL5,,B3,3869,1260,12/21/2021 16:43
SPL6,,C3,4735,1020,12/21/2021 16:43
SPL7,,D3,16304,3059,12/21/2021 16:43
SPL8,,E3,14537,2781,12/21/2021 16:43
SPL9,,B4,196,89.6,12/21/2021 16:43
SPL10,,C4,55.6,54.1,12/21/2021 16:43
SPL11,,D4,75.9,48.6,12/21/2021 16:43
SPL12,,E4,171,45.1,12/21/2021 16:43
SPL13,,B5,53.7,57.8,12/21/2021 16:43
SPL14,,C5,120,42.1,12/21/2021 16:43
SPL15,,D5,120,41,12/21/2021 16:43
SPL16,,E5,158,53.9,12/21/2021 16:43
SPL17,,B6,7491,1856,12/21/2021 16:43
SPL18,,C6,7973,1833,12/21/2021 16:43
SPL19,,D6,6120,1537,12/21/2021 16:43
SPL20,,E6,14828,2809,12/21/2021 16:43
SPL21,,B7,4370,1352,12/21/2021 16:43
SPL22,,C7,6043,1311,12/21/2021 16:43
SPL23,,D7,5526,1261,12/21/2021 16:43
SPL24,,E7,12853,2604,12/21/2021 16:43
