Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,21.7,38.9,12/9/2021 15:02
,,E1,20.1,63.7,
,,B8,25.1,39.8,
,,E8,16.4,45.8,
SPL1,,B2,49.1,64.2,12/9/2021 15:02
SPL2,,C2,58.2,49.7,12/9/2021 15:02
SPL3,,D2,51.3,47.3,12/9/2021 15:02
SPL4,,E2,38.2,63.2,12/9/2021 15:02
SPL5,,B3,52.1,64.4,12/9/2021 15:02
SPL6,,C3,49.7,43.9,12/9/2021 15:02
SPL7,,D3,31.7,51.3,12/9/2021 15:02
SPL8,,E3,71.7,47.8,12/9/2021 15:02
SPL9,,B4,64.8,64.1,12/9/2021 15:02
SPL10,,C4,60.9,56.8,12/9/2021 15:02
SPL11,,D4,50.1,55.9,12/9/2021 15:02
SPL12,,E4,74.6,60.3,12/9/2021 15:02
SPL13,,B5,63.1,60.1,12/9/2021 15:02
SPL14,,C5,36.6,34.6,12/9/2021 15:02
SPL15,,D5,47.9,50,12/9/2021 15:02
SPL16,,E5,44.2,47.3,12/9/2021 15:02
SPL17,,B6,56.8,59.6,12/9/2021 15:02
SPL18,,C6,47.3,49.9,12/9/2021 15:02
SPL19,,D6,65,44.3,12/9/2021 15:02
SPL20,,E6,49.7,58.6,12/9/2021 15:02
SPL21,,B7,71.3,56.4,12/9/2021 15:02
SPL22,,C7,93.6,80,12/9/2021 15:02
SPL23,,D7,39.1,43,12/9/2021 15:02
SPL24,,E7,57.8,54,12/9/2021 15:02
