Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,17.4,42.2,12/8/2021 15:10
,,E1,22.8,54.7,
,,B8,12.4,48.3,
,,E8,29.1,42.2,
SPL1,,B2,65.1,55.4,12/8/2021 15:10
SPL2,,C2,49,63.6,12/8/2021 15:10
SPL3,,D2,44.3,48.4,12/8/2021 15:10
SPL4,,E2,42.3,63.1,12/8/2021 15:10
SPL5,,B3,51.3,60.1,12/8/2021 15:10
SPL6,,C3,47.3,33.9,12/8/2021 15:10
SPL7,,D3,54.1,52.2,12/8/2021 15:10
SPL8,,E3,57.9,53.4,12/8/2021 15:10
SPL9,,B4,34.1,55.8,12/8/2021 15:10
SPL10,,C4,58.6,55.1,12/8/2021 15:10
SPL11,,D4,54.9,63.8,12/8/2021 15:10
SPL12,,E4,35.8,52.8,12/8/2021 15:10
SPL13,,B5,70.8,50.9,12/8/2021 15:10
SPL14,,C5,48.4,67.2,12/8/2021 15:10
SPL15,,D5,36.9,55.8,12/8/2021 15:10
SPL16,,E5,53.2,35.8,12/8/2021 15:10
SPL17,,B6,41.4,59.2,12/8/2021 15:10
SPL18,,C6,47.3,51.9,12/8/2021 15:10
SPL19,,D6,41.4,45.8,12/8/2021 15:10
SPL20,,E6,47.1,46.9,12/8/2021 15:10
SPL21,,B7,73.9,66.9,12/8/2021 15:10
SPL22,,C7,55.9,43.1,12/8/2021 15:10
SPL23,,D7,38.4,49.3,12/8/2021 15:10
SPL24,,E7,55.6,55.4,12/8/2021 15:10
