Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,Blank,B8,22.4,101,12/7/2021 15:54
,,E8,38.4,56.3,
,,E1,24.2,34.2,
,,B1,33.3,71.2,
SPL1,,B2,66,74.9,12/7/2021 15:54
SPL2,,C2,80.7,89.9,12/7/2021 15:54
SPL3,,D2,52.8,56.8,12/7/2021 15:54
SPL4,,E2,74,81.3,12/7/2021 15:54
SPL5,,B3,75.1,57.8,12/7/2021 15:54
SPL6,,C3,78,60.7,12/7/2021 15:54
SPL7,,D3,81.9,57.4,12/7/2021 15:54
SPL8,,E3,69.4,60.4,12/7/2021 15:54
SPL9,,B4,70.7,48.2,12/7/2021 15:54
SPL10,,C4,71,62.8,12/7/2021 15:54
SPL11,,D4,63.6,63.2,12/7/2021 15:54
SPL12,,E4,83.7,65.8,12/7/2021 15:54
SPL13,,B5,59.4,74.7,12/7/2021 15:54
SPL14,,C5,61.8,75.9,12/7/2021 15:54
SPL15,,D5,69.7,47.8,12/7/2021 15:54
SPL16,,E5,82.8,51.3,12/7/2021 15:54
SPL17,,B6,60.4,58.4,12/7/2021 15:54
SPL18,,C6,93.3,58.2,12/7/2021 15:54
SPL19,,D6,89.3,69.8,12/7/2021 15:54
SPL20,,E6,87.7,60.2,12/7/2021 15:54
SPL21,,B7,75.1,69.6,12/7/2021 15:54
SPL22,,C7,79.7,43.7,12/7/2021 15:54
SPL23,,D7,74.9,54.7,12/7/2021 15:54
SPL24,,E7,85.1,87.7,12/7/2021 15:54
