Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,16.3,34.4,12/11/2021 12:55
,,E1,22.3,35.4,
,,B8,25.7,43.7,
,,E8,17.3,42.9,
SPL1,,B2,164,80.1,12/11/2021 12:55
SPL2,,C2,144,66.3,12/11/2021 12:55
SPL3,,D2,112,77.8,12/11/2021 12:55
SPL4,,E2,70,43.8,12/11/2021 12:55
SPL5,,B3,124,68.6,12/11/2021 12:55
SPL6,,C3,93.9,65.7,12/11/2021 12:55
SPL7,,D3,154,88.4,12/11/2021 12:55
SPL8,,E3,128,57.7,12/11/2021 12:55
SPL9,,B4,83.8,45,12/11/2021 12:55
SPL10,,C4,75.9,52.7,12/11/2021 12:55
SPL11,,D4,120,72.3,12/11/2021 12:55
SPL12,,E4,183,90.1,12/11/2021 12:55
SPL13,,B5,161,67.4,12/11/2021 12:55
SPL14,,C5,111,63.7,12/11/2021 12:55
SPL15,,D5,98.6,49.6,12/11/2021 12:55
SPL16,,E5,107,62.7,12/11/2021 12:55
SPL17,,B6,117,78.7,12/11/2021 12:55
SPL18,,C6,142,72,12/11/2021 12:55
SPL19,,D6,78,45.3,12/11/2021 12:55
SPL20,,E6,112,48.3,12/11/2021 12:55
SPL21,,B7,213,103,12/11/2021 12:55
SPL22,,C7,122,65.1,12/11/2021 12:55
SPL23,,D7,138,66.1,12/11/2021 12:55
SPL24,,E7,84.1,45.3,12/11/2021 12:55
