Well ID,Name,Well,PC_150,chlA_150,Reading Date/Time
BLK,,B1,24.9,42,12/13/2021 11:09
,,E1,17,45,
,,B8,28.3,46.2,
,,E8,14,40.2,
SPL1,,B2,274,95.8,12/13/2021 11:09
SPL2,,C2,284,93.6,12/13/2021 11:09
SPL3,,D2,124,73.7,12/13/2021 11:09
SPL4,,E2,185,85.1,12/13/2021 11:09
SPL5,,B3,376,135,12/13/2021 11:09
SPL6,,C3,274,110,12/13/2021 11:09
SPL7,,D3,342,144,12/13/2021 11:09
SPL8,,E3,243,104,12/13/2021 11:09
SPL9,,B4,276,107,12/13/2021 11:09
SPL10,,C4,155,73.4,12/13/2021 11:09
SPL11,,D4,215,79.9,12/13/2021 11:09
SPL12,,E4,249,82.2,12/13/2021 11:09
SPL13,,B5,384,134,12/13/2021 11:09
SPL14,,C5,171,63.3,12/13/2021 11:09
SPL15,,D5,205,80.6,12/13/2021 11:09
SPL16,,E5,320,109,12/13/2021 11:09
SPL17,,B6,235,98,12/13/2021 11:09
SPL18,,C6,194,84.6,12/13/2021 11:09
SPL19,,D6,203,73.8,12/13/2021 11:09
SPL20,,E6,361,123,12/13/2021 11:09
SPL21,,B7,182,76.3,12/13/2021 11:09
SPL22,,C7,311,143,12/13/2021 11:09
SPL23,,D7,212,83.7,12/13/2021 11:09
SPL24,,E7,280,90.8,12/13/2021 11:09
